"stock","multiplier","comp_b","idxB_lag","idxB_range_3","interval","upper_constraint","lower_constraint","sigmaL","sigmaB","sigmaR","sigmaR_rho","risk_Blim","risk_Bmsy","risk_halfBmsy","risk_collapse","SSB","Fbar","Catch","SSB_rel","Fbar_rel","Catch_rel","ICV","sensitivity","fhist","n_yrs","n_iter","sigmaL_rho","sigmaB_rho","steepness","SSB0_rel","n_iter_part","stat_metric"
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.51388,0.72168,0.4606,0.02276,156.597035971633,0.1368228635942,36.6576330083031,0.551142888008691,1.18384030841746,0.759189715891986,0.258794144200837,"rec_steepness","random",50,500,NA,NA,0.62,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.50628,0.71612,0.45244,0.02352,159.896783876726,0.138362342871261,37.6301419456683,0.562756342751495,1.1971604332437,0.779330644895598,0.255457054600881,"rec_steepness","random",50,500,NA,NA,0.63,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.49916,0.71144,0.44452,0.02348,163.277777719948,0.139945721496312,38.5876837349293,0.57465574237634,1.21086039091584,0.799161600123371,0.252733428523639,"rec_steepness","random",50,500,NA,NA,0.64,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.49148,0.70676,0.43716,0.02184,166.478685412434,0.141313943255913,39.5207760692432,0.585921329230778,1.22269873450346,0.818486200378612,0.249832732064075,"rec_steepness","random",50,500,NA,NA,0.65,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.48296,0.70208,0.42988,0.02192,169.856356450956,0.142765513349696,40.3859140033575,0.597809034252548,1.2352582376623,0.836403446215483,0.2468332804511,"rec_steepness","random",50,500,NA,NA,0.66,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.4752,0.697,0.42252,0.02108,173.062916329552,0.144137923308123,41.2932523504473,0.609094513962281,1.24713281904278,0.855194674274015,0.243873917984064,"rec_steepness","random",50,500,NA,NA,0.67,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.467,0.69216,0.41452,0.0234,176.494087223089,0.145143284320754,42.228377038012,0.621170511593922,1.25583156178211,0.874561365127052,0.241502451596121,"rec_steepness","random",50,500,NA,NA,0.68,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.45944,0.6878,0.40608,0.02064,179.56057752178,0.146647312013369,43.0951518198052,0.631963016757158,1.26884494683137,0.892512510531963,0.239497612787368,"rec_steepness","random",50,500,NA,NA,0.69,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.45144,0.68264,0.39856,0.01928,182.935948233687,0.147863112576766,43.9502177255637,0.64384262578499,1.27936448776289,0.910221161876545,0.237669517536051,"rec_steepness","random",50,500,NA,NA,0.7,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.44316,0.67728,0.39048,0.01844,186.107885340113,0.148886609492509,44.8056452948354,0.655006250732107,1.28822014881666,0.927937303372491,0.235942888340735,"rec_steepness","random",50,500,NA,NA,0.71,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.43628,0.67232,0.3826,0.0184,189.591334076507,0.149800254726702,45.5853200680258,0.667266240104796,1.29612533386701,0.944084583515006,0.234008552905746,"rec_steepness","random",50,500,NA,NA,0.72,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.42936,0.66724,0.37456,0.01732,192.951927090839,0.150838173145968,46.4349784165501,0.679093839061879,1.30510577492269,0.961681242854013,0.231340401233664,"rec_steepness","random",50,500,NA,NA,0.73,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.42204,0.6626,0.367,0.01716,196.192434170653,0.151593680372169,47.2587673888301,0.690498795863902,1.31164269341848,0.978742140257795,0.229426524855239,"rec_steepness","random",50,500,NA,NA,0.74,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.41456,0.65756,0.35844,0.01456,199.343353747125,0.15282555083395,48.1445232924074,0.701588449665359,1.32230127685327,0.997086389943371,0.227788637014605,"rec_steepness","random",50,500,NA,NA,0.75,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.40664,0.6528,0.35148,0.0134,202.444601029953,0.153649249050455,48.9649645225122,0.712503281949905,1.32942820816471,1.01407795468101,0.225843647990373,"rec_steepness","random",50,500,NA,NA,0.76,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.39876,0.64736,0.34332,0.01336,205.806333443432,0.154295443714346,49.758712354801,0.724334891019522,1.3350193153094,1.03051669176883,0.2241580897269,"rec_steepness","random",50,500,NA,NA,0.77,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.39108,0.64224,0.33608,0.01284,208.841473231212,0.155098592684313,50.5432622592765,0.735017058135701,1.34196844719668,1.0467649372283,0.222997088896401,"rec_steepness","random",50,500,NA,NA,0.78,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.3842,0.63732,0.32916,0.01288,211.865586858793,0.155683869758443,51.3343214150071,0.745660418707819,1.34703247358632,1.06314799108114,0.22210142227806,"rec_steepness","random",50,500,NA,NA,0.79,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.37664,0.63256,0.32196,0.01188,214.877807229327,0.156402212645977,52.1823677037677,0.756261920990633,1.35324783294358,1.08071126421669,0.221114494917793,"rec_steepness","random",50,500,NA,NA,0.8,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.3688,0.62712,0.3152,0.0096,218.097106642426,0.157102959114065,53.0151856000159,0.767592237461127,1.35931094179186,1.09795915313246,0.220132651158004,"rec_steepness","random",50,500,NA,NA,0.81,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.36148,0.62196,0.30872,0.01004,221.021644733184,0.157596094620502,53.8479328195921,0.777885142173091,1.36357772641174,1.11520557831481,0.219097090954229,"rec_steepness","random",50,500,NA,NA,0.82,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.35424,0.61692,0.30288,0.01004,223.892409531944,0.158057989676876,54.5699476919051,0.787988791914385,1.36757420749414,1.13015870596648,0.218133871748682,"rec_steepness","random",50,500,NA,NA,0.83,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.34724,0.61172,0.29632,0.00856,226.828516115252,0.158729467975047,55.3904284094118,0.798322411907798,1.37338407767753,1.14715108849914,0.217365819621083,"rec_steepness","random",50,500,NA,NA,0.84,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.34044,0.60692,0.2896,0.0084,229.721761006261,0.159160535714414,56.14719464059,0.808505180279199,1.37711382979728,1.16282392640208,0.21651652278785,"rec_steepness","random",50,500,NA,NA,0.85,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.33392,0.60164,0.28256,0.00856,232.404988547824,0.159464487733528,56.9265778607431,0.817948793098979,1.37974373128158,1.17896516840058,0.215999054462149,"rec_steepness","random",50,500,NA,NA,0.86,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.3262,0.59632,0.2762,0.0086,235.095107149327,0.159699358095452,57.6873979483163,0.827416658987495,1.38177591358207,1.19472196279041,0.215526753031944,"rec_steepness","random",50,500,NA,NA,0.87,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.31992,0.59172,0.26952,0.00944,237.545299422806,0.159796896355042,58.3980131331833,0.836040104746877,1.38261984945859,1.20943899976291,0.214933286819089,"rec_steepness","random",50,500,NA,NA,0.88,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.31356,0.58692,0.26208,0.01084,240.177435356345,0.159720404145886,59.1527974010672,0.845303900776231,1.38195801153107,1.22507079065799,0.21449784555861,"rec_steepness","random",50,500,NA,NA,0.89,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.30708,0.58172,0.25476,0.01004,242.752718280299,0.159944767606852,59.8712171937702,0.85436760277634,1.38389928436991,1.23994946321685,0.213990626216992,"rec_steepness","random",50,500,NA,NA,0.9,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.3014,0.57736,0.24836,0.01,245.351030040926,0.160164561726191,60.6241863343735,0.863512354711227,1.38580102163217,1.25554366232405,0.213639924556729,"rec_steepness","random",50,500,NA,NA,0.91,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.29524,0.57236,0.2416,0.00932,247.874682960186,0.160322263913303,61.334836584015,0.872394345035131,1.38716551730873,1.27026142549773,0.213591068983345,"rec_steepness","random",50,500,NA,NA,0.92,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.28864,0.56784,0.23476,0.00932,250.493720315127,0.160438648430852,62.04331697159,0.881612040648899,1.38817251774368,1.28493425022802,0.213516191363283,"rec_steepness","random",50,500,NA,NA,0.93,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.28176,0.56256,0.22772,0.00932,253.133451655483,0.160568574548436,62.795273738153,0.890902568694108,1.38929668494112,1.30050748278891,0.213224885082613,"rec_steepness","random",50,500,NA,NA,0.94,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.27644,0.55832,0.22124,0.00936,255.62978841166,0.160657521776483,63.5476653336269,0.899688419848346,1.39006628814279,1.31608972077678,0.213085665069274,"rec_steepness","random",50,500,NA,NA,0.95,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.26916,0.553,0.21528,0.00944,258.330126946991,0.160671739881595,64.21881377431,0.909192254769164,1.39018930826895,1.32998939056419,0.212927186547869,"rec_steepness","random",50,500,NA,NA,0.96,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.26296,0.54812,0.2092,0.00944,260.823124639119,0.160640392675698,64.8596927753446,0.917966354095584,1.38991808104185,1.34326217188661,0.212669421564022,"rec_steepness","random",50,500,NA,NA,0.97,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.25672,0.5438,0.20348,0.00948,263.026201188212,0.160569765622681,65.5183552536872,0.925720076662792,1.38930699054111,1.35690325394142,0.21274264380875,"rec_steepness","random",50,500,NA,NA,0.98,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.24988,0.53892,0.19736,0.00952,265.742160013724,0.160478276403319,66.1925599872497,0.935278887156989,1.38851539312222,1.37086622039947,0.21259818319647,"rec_steepness","random",50,500,NA,NA,0.99,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.24308,0.53368,0.19044,0.00836,268.295120497864,0.160810859957772,66.8562185254044,0.944264025384355,1.39139302488153,1.38461077223447,0.212740886935158,"rec_steepness","random",50,500,NA,NA,1,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0,0,0.6,0,0.02924,0.14204,0.01552,0,397.376997169826,0.0909458058359067,53.5439172042725,1.39856737702285,0.78689561087814,1.10890933085746,0.0437016530912267,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.01,0.01,0.6,0,0.02936,0.142,0.0156,0,397.341399570833,0.0909698229600374,53.5518780407623,1.3984420913596,0.787103415618454,1.10907420198243,0.0452076402722053,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.02,0.02,0.6,0,0.02948,0.14156,0.01572,0,397.206076890137,0.0909160453382841,53.548958947525,1.39796582351334,0.786638112418024,1.10901374675432,0.0499054633116078,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.03,0.03,0.6,0,0.02948,0.14176,0.0158,0,397.019594493143,0.0909760815686069,53.4919241216693,1.39730949916975,0.787157567336263,1.10783253974002,0.0561680700252363,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.04,0.04,0.6,0,0.02944,0.14224,0.0156,0,396.800020035501,0.0909864371933958,53.4667943389959,1.39653670739904,0.787247167902439,1.10731209499215,0.0640890375880661,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.05,0.05,0.6,0,0.02948,0.14296,0.01564,0,396.752549746364,0.0909365057173619,53.4415220889989,1.39636963583164,0.786815142929164,1.10678869970662,0.0726710015522327,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.06,0.06,0.6,0,0.02952,0.14408,0.01568,0,396.36403959564,0.0908576050501545,53.4493000271094,1.39500227529916,0.786132466161938,1.10694978295559,0.0815585513916978,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.07,0.07,0.6,0,0.0296,0.14516,0.0156,0,395.838660019311,0.0907919830521597,53.3758246145579,1.39315320315547,0.785564681185769,1.10542808684478,0.0911462143667339,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.08,0.08,0.6,0,0.02948,0.14584,0.01576,0,395.293649391203,0.0907408833788141,53.2702532648523,1.3912350395727,0.785122548551907,1.10324167500059,0.100745395431598,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.09,0.09,0.6,0,0.02968,0.14756,0.01588,0,394.87924731873,0.0906260972028041,53.1927886504911,1.38977655248447,0.784129377539109,1.10163736141725,0.110109492598257,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.1,0.1,0.6,0,0.02992,0.1492,0.01588,0,394.242585013501,0.0905745193847595,53.1170938979869,1.38753582104653,0.78368310782645,1.10006970216235,0.12012230040476,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.11,0.11,0.6,0,0.03016,0.15096,0.01604,0,393.536600856435,0.0905982805088468,53.0227810512743,1.38505111151931,0.783888697562909,1.09811645702826,0.129764860451136,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.12,0.12,0.6,0,0.03052,0.15308,0.016,0,392.991799622829,0.0905726505311855,52.9210719333243,1.38313368489998,0.783666937837508,1.09601003307168,0.139675723940008,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.13,0.13,0.6,0,0.03068,0.15488,0.016,0,392.669082245466,0.0906054223207327,52.8054028043447,1.38199788187365,0.783950491071417,1.09361449342657,0.149654412009237,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.14,0.14,0.6,0,0.03084,0.15668,0.01612,0,392.081557773371,0.0906173557486905,52.6965391088413,1.37993009092016,0.784053743354427,1.09135989619053,0.159538753445044,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.15,0.15,0.6,0,0.03096,0.15932,0.0162,0,391.390169281662,0.0906305603467736,52.5962310698146,1.37749675080173,0.784167994255603,1.08928248896587,0.169406886307329,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.16,0.16,0.6,0,0.0312,0.16136,0.0164,0,390.687747112537,0.0906927668547549,52.4968830189594,1.37502457768242,0.784706227191676,1.08722496336169,0.17972506346996,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.17,0.17,0.6,0,0.03148,0.16376,0.01652,0,389.939968325804,0.0907040728131104,52.3512516302389,1.37239277205753,0.784804050383465,1.0842088970324,0.189480063697748,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.18,0.18,0.6,0,0.0318,0.16652,0.0166,0,388.931828106012,0.0907767200621596,52.1885387859972,1.36884462500093,0.785432620342177,1.08083906903604,0.199393126300925,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.19,0.19,0.6,0,0.03196,0.16912,0.01668,0,387.916580088996,0.0908140197639203,52.0944474350577,1.36527146206926,0.785755350690572,1.07889041114066,0.209345242106487,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.2,0.2,0.6,0,0.03224,0.17116,0.01684,0,386.98402959793,0.0908404516489015,51.9667010114922,1.36198935287945,0.785984048804661,1.07624474738515,0.219519444198222,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.21,0.21,0.6,0,0.03108,0.14968,0.01668,0,404.921269882531,0.086241350110268,51.1186453395152,1.4251194265237,0.746190978838758,1.0586812799206,0.227574813259924,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.22,0.22,0.6,0,0.0322,0.16788,0.01712,0,391.483500949582,0.089340885120451,51.445324779676,1.37782523138044,0.773009263341914,1.06544690145724,0.238314441814215,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.23,0.23,0.6,0,0.03136,0.14892,0.01692,0,406.83879631185,0.085460414807218,50.614677562722,1.43186815613745,0.739434047535532,1.04824396790987,0.246858663983474,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.24,0.24,0.6,0,0.03272,0.176,0.01752,0,387.653589785181,0.0899067868858244,51.1385133764179,1.36434586833332,0.777905647636579,1.05909275245861,0.258238163271277,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.25,0.25,0.6,0,0.0318,0.1564,0.0174,0,402.29074235399,0.0858686690038601,50.4222292000306,1.41586129127184,0.742966408731383,1.04425830910417,0.266112237867787,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.26,0.26,0.6,0,0.03196,0.15508,0.01748,0,404.276647146874,0.085244366779288,50.1844743453709,1.42285067837019,0.737564722794776,1.039334340322,0.274572312873748,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.27,0.27,0.6,0,0.0322,0.16036,0.01756,0,400.630373809812,0.0857944130412974,50.0815366719495,1.41001762821066,0.742323919608493,1.0372024726419,0.284408317613277,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.28,0.28,0.6,0,0.03352,0.18136,0.01832,0,388.180776801147,0.0886721165450032,50.3411167216243,1.36620130175642,0.767222838647821,1.04257844724777,0.295460928519092,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.29,0.29,0.6,0,0.03292,0.17428,0.01828,0,392.932109127826,0.0870385930980774,49.8436897575742,1.3829236043477,0.75308901005795,1.03227659727757,0.302628152960234,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.3,0.3,0.6,0,0.0336,0.18096,0.01852,0,389.49882059009,0.087623740402696,49.8102758894217,1.37084015367244,0.758151913635409,1.03158458682878,0.312382536744569,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.31,0.31,0.6,0,0.03552,0.2068,0.01976,0,375.064797650086,0.0909998392432442,50.1476841556328,1.32003964496946,0.787363127226848,1.03857240531958,0.323761637761792,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.32,0.32,0.6,0,0.03404,0.18132,0.01884,0,390.250780946991,0.086969888438298,49.306939610708,1.37348667632339,0.752494552790455,1.0211603533179,0.330551095376415,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.33,0.33,0.6,0,0.03396,0.18172,0.01916,0,391.324324676071,0.0864403705660433,49.0761187183727,1.37726501087217,0.747912974940559,1.0163799888128,0.339263866069325,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.34,0.34,0.6,0,0.03484,0.19268,0.01956,0,385.213079637699,0.0875573192178904,49.0422254936561,1.35575649879288,0.75757721380937,1.01567805075702,0.3487049677995,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.35,0.35,0.6,0,0.03436,0.18264,0.01944,0,391.854224366283,0.0856074702699458,48.5996274542875,1.37912999154569,0.740706423948194,1.00651172297785,0.357422276392437,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.36,0.36,0.6,0,0.03716,0.21504,0.02056,0,374.46981129362,0.089729621970379,48.978219782243,1.31794559193203,0.776372753479622,1.01435247477528,0.367794292138846,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.37,0.37,0.6,0,0.03528,0.18992,0.01976,0,388.459429401253,0.0858027962256881,48.2557137243687,1.36718201890614,0.742396453915507,0.999389174534823,0.3756899443717,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.38,0.38,0.6,0,0.03724,0.21648,0.02096,0,376.098833811571,0.0885411705438992,48.4353041568153,1.32367893272998,0.76608984705372,1.00310854204977,0.384683738695172,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.39,0.39,0.6,0,0.04032,0.24244,0.02252,0,364.301618660105,0.0911790225259977,48.5735203183418,1.28215866263869,0.788913485019002,1.00597103697347,0.394127757749381,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.4,0.4,0.6,0,0.03856,0.22764,0.02156,0,371.792430910314,0.0888699857867715,48.1316265802345,1.30852255817154,0.768934874034656,0.99681929546817,0.401861106446991,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.41,0.41,0.6,0,0.04384,0.26848,0.02464,0,355.222021865831,0.0926288972685289,48.3914899913033,1.2502030437593,0.801458319392996,1.00220113856686,0.411408425750163,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.42,0.42,0.6,0,0.04444,0.27076,0.02496,0,354.850746946543,0.092387107874935,48.1215150370706,1.24889634258203,0.799366271158037,0.996609882613278,0.420094626277327,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.43,0.43,0.6,0,0.04688,0.2854,0.0266,0,349.797515042945,0.0931994342384512,47.9818536694321,1.23111150516256,0.806394809133772,0.993717457071384,0.428643088908191,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.44,0.44,0.6,0,0.049,0.29492,0.02796,0,346.486556851613,0.0936818617358967,47.8300364198753,1.21945859584455,0.810568944233435,0.990573279853712,0.436827703251652,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.45,0.45,0.6,0,0.05296,0.31488,0.03076,0,339.257525529192,0.0950593611725579,47.7630406573739,1.19401603765165,0.822487561598281,0.989185779087149,0.445589720904736,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.46,0.46,0.6,0,0.05784,0.33216,0.0334,0,333.869582516684,0.0960604938072021,47.596610947883,1.17505318529678,0.831149718900289,0.985738973783713,0.454084042371651,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.47,0.47,0.6,0,0.06348,0.3518,0.03712,0,328.072066811606,0.0970886702251522,47.4044048922064,1.15464884284453,0.840045868679347,0.981758333223295,0.462348901634799,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.48,0.48,0.6,0,0.06256,0.34404,0.03692,0.0016,330.884293778695,0.0955924124481613,47.0186580876496,1.16454646882934,0.827099711716586,0.973769410237149,0.470716214693536,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.49,0.49,0.6,0,0.05968,0.33576,0.03532,0,333.627499072898,0.0944841349061391,46.7022561428082,1.17420117320396,0.817510498388534,0.967216638470423,0.477536021819352,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.5,0.5,0.6,0,0.06536,0.3494,0.03888,0.00164,329.862044745811,0.0950013444270675,46.4290425571213,1.16094866583931,0.82198557998446,0.961558309563904,0.486038625816151,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.51,0.51,0.6,0,0.07628,0.37988,0.0454,0.00168,320.357796694756,0.0968359738004596,46.2657495384597,1.12749848789241,0.837859448913777,0.958176465994876,0.494884396249446,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.52,0.52,0.6,0,0.10128,0.44304,0.06412,0.00168,300.925857716283,0.101462777942759,46.1440738492406,1.05910782582302,0.877892211705907,0.955656528826313,0.506110446192093,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
"pol",1,TRUE,1,1,1,Inf,0,0.53,0.53,0.6,0,0.09808,0.43156,0.06192,0.0022,304.346408394412,0.0999041901949143,45.7779877158643,1.0711464456323,0.864406753562185,0.948074783776735,0.512108221371831,"obs_idx_lngth_sd","one-way",50,500,NA,NA,NA,NA,NA,NA
