"lag_idx","range_idx_1","range_idx_2","range_catch","exp_r","exp_f","exp_b","interval","multiplier","upper_constraint","lower_constraint","file","obj_fun","fhist","scenario","optimised","capped","stat_yrs","stock","solution","fitness","iter","risk_Blim","risk_Bmsy","risk_halfBmsy","risk_collapse","SSB","Fbar","Catch","SSB_rel","Fbar_rel","Catch_rel","ICV","risk_Blim_first10","risk_Bmsy_first10","risk_halfBmsy_first10","risk_collapse_first10","SSB_first10","Fbar_first10","Catch_first10","SSB_rel_first10","Fbar_rel_first10","Catch_rel_first10","ICV_first10","risk_Blim_41to50","risk_Bmsy_41to50","risk_halfBmsy_41to50","risk_collapse_41to50","SSB_41to50","Fbar_41to50","Catch_41to50","SSB_rel_41to50","Fbar_rel_41to50","Catch_rel_41to50","ICV_41to50","risk_Blim_last10","risk_Bmsy_last10","risk_halfBmsy_last10","risk_collapse_last10","SSB_last10","Fbar_last10","Catch_last10","SSB_rel_last10","Fbar_rel_last10","Catch_rel_last10","ICV_last10","risk_Blim_firsthalf","risk_Bmsy_firsthalf","risk_halfBmsy_firsthalf","risk_collapse_firsthalf","SSB_firsthalf","Fbar_firsthalf","Catch_firsthalf","SSB_rel_firsthalf","Fbar_rel_firsthalf","Catch_rel_firsthalf","ICV_firsthalf","risk_Blim_lastfhalf","risk_Bmsy_lastfhalf","risk_halfBmsy_lastfhalf","risk_collapse_lastfhalf","SSB_lastfhalf","Fbar_lastfhalf","Catch_lastfhalf","SSB_rel_lastfhalf","Fbar_rel_lastfhalf","Catch_rel_lastfhalf","ICV_lastfhalf","risk_Blim_11to50","risk_Bmsy_11to50","risk_halfBmsy_11to50","risk_collapse_11to50","SSB_11to50","Fbar_11to50","Catch_11to50","SSB_rel_11to50","Fbar_rel_11to50","Catch_rel_11to50","ICV_11to50"
1,2,3,1,1,1,1,2,0.79,1.2,0.7,"multiplier-upper_constraint1.2-lower_constraint0.7--obj_ICES_MSYPA_res_more.rds","PA_capped","one-way","PA_capped","mult",TRUE,"more","rjc","1_2_3_1_1_1_1_2_0.79_1.2_0.7",-3.31794249147628,1,0.05132,0.1238,0.01648,0,798.515830550732,0.00547701779606419,6.42567909620828,3.19402118342164,0.0548737243446887,0.140422512925628,0.2,0.2538,0.6016,0.081,0,218.488247970082,0.0456326396731995,20.4398274746582,0.873941461954253,0.457189109801151,0.446678381348281,0.300000000000001,0,0,0,0,1083.83562511738,0.00172181239100593,2.86169101964907,4.33528530496932,0.0172506758304171,0.0625374903071258,0.185617461864292,0,0,0,0,1083.83562511738,0.00172181239100593,2.86169101964907,4.33528530496932,0.0172506758304171,0.0625374903071258,0.185617461864292,0.10264,0.2476,0.03296,0,449.240172254828,0.0135414384168472,10.8625088241518,1.79693698199606,0.135670393375502,0.23738203587918,0.2,0,0,0,0,1016.12522561761,0.00253051220311673,3.9424357713196,4.06444728014136,0.0253529629179738,0.0861553665795826,0.185265925815678,7e-04,0.00435,0.00035,0,896.055246676149,0.00389196837089219,5.1593109164368,3.58417370063384,0.0389932637604455,0.112748145838498,0.189215052941625
1,2,3,1,1,1,1,2,0.64,1.2,0.7,"multiplier-upper_constraint1.2-lower_constraint0.7--obj_ICES_MSYPA_res_more.rds","PA_capped","random","PA_capped","mult",TRUE,"more","rjc","1_2_3_1_1_1_1_2_0.64_1.2_0.7",-3.95596533431829,1,0.05276,0.09436,0.03484,0,906.524045932347,0.00141191572154767,1.89699575366439,3.62604834520567,0.0141458503490375,0.0414556822322465,0.240952295612952,0.256,0.4282,0.1722,0,295.519591219838,0.0275605593220112,15.3992428971361,1.18206276990309,0.276126642514886,0.336524801875649,0.299999999999999,0,0,0,0,1143.49355330507,0.000145346721134137,0.24722946279671,4.57391386948894,0.00145621508033995,0.00540278808128669,0.248084678975255,0,0,0,0,1143.49355330507,0.000145346721134137,0.24722946279671,4.57391386948894,0.00145621508033995,0.00540278808128669,0.248084678975255,0.10552,0.18872,0.06968,0,573.612944409385,0.00723914807011303,6.46176218148384,2.29442150729163,0.0725283412398669,0.1412110486481,0.24063697447229,0,0,0,0,1087.99084686883,0.00032622928562533,0.529516124427308,4.35190597269834,0.00326846042118635,0.0115716928457568,0.24396466360636,0.00195,0.0109,5e-04,0,986.575526715319,0.000783275194491426,1.15442456538207,3.94625004391055,0.0078475602433575,0.0252280258672867,0.228444825842841
1,2,3,1,1,1,1,2,0.8,Inf,0,"multiplier--obj_ICES_MSYPA_res_more.rds","PA","one-way","PA","mult",FALSE,"more","rjc","1_2_3_1_1_1_1_2_0.8_Inf_0",-3.20321967819807,1,0.05248,0.12504,0.01808,0,766.707765424351,0.00770270089554616,8.66964502173133,3.06679060147157,0.077172633244961,0.189460650290342,0.212120009702826,0.2558,0.6008,0.0864,0,219.399620561643,0.0461120580143845,20.7127140432835,0.87758690422611,0.461992356911081,0.45264186273854,0.354664113130575,0,0,0,0,1053.22962136072,0.00277853129885847,4.5689590626834,4.21286290506368,0.0278378428286674,0.099846989466828,0.183598039289704,0,0,0,0,1053.22962136072,0.00277853129885847,4.5689590626834,4.21286290506368,0.0278378428286674,0.099846989466828,0.183598039289704,0.10496,0.25008,0.03616,0,440.843116136115,0.016411167881416,12.8034514884489,1.76334920064543,0.164421942018586,0.279798104637731,0.250523565527229,0,0,0,0,983.507588365965,0.00398584691811865,5.98176766188187,3.93397845241247,0.0399338240642821,0.130721567984055,0.184157374509723,0.00165,0.0061,0.001,0,862.867422351706,0.00562834742158118,7.15111932843209,3.45142415470332,0.0563898815793377,0.156275800782211,0.188833785445861
1,2,3,1,1,1,1,2,0.67,Inf,0,"multiplier--obj_ICES_MSYPA_res_more.rds","PA","random","PA","mult",FALSE,"more","rjc","1_2_3_1_1_1_1_2_0.67_Inf_0",-3.91791004187094,1,0.0516,0.09132,0.03428,0,911.232397179149,0.0013486660669861,1.81947998001007,3.64488150172669,0.0135121580298702,0.0397617041227052,0.238920085800597,0.2512,0.4184,0.1694,0,299.548782809914,0.0253532730314832,13.9830845685209,1.1981793236374,0.25401204950712,0.305577020601908,0.292730985646316,0,0,0,0,1145.59206128046,9.98977458075614e-05,0.171502403295575,4.58230779064934,0.00100086608629227,0.00374789933997174,0.236409328965112,0,0,0,0,1145.59206128046,9.98977458075614e-05,0.171502403295575,4.58230779064934,0.00100086608629227,0.00374789933997174,0.236409328965112,0.1032,0.18264,0.06856,0,582.179485507188,0.00699221233135803,6.13567448825369,2.32868721961466,0.0700543153805696,0.134084945300593,0.244548907784281,0,0,0,0,1089.31591713191,0.000274113957326147,0.441259317950864,4.35720618382487,0.00274632186591683,0.00964298735600921,0.235763197131596,0.0017,0.00955,5e-04,0,990.18083267265,0.000736067980945864,1.098233467877,3.96067107748291,0.00737459562654697,0.0240000630329201,0.22838167503662
1,2,3,1,1,1,1,2,1.07,Inf,0,"multiplier--obj_SSB_C_risk_ICV_res_more.rds","MSY","one-way","MSY","mult",FALSE,"more","rjc","1_2_3_1_1_1_1_2_1.07_Inf_0",-1.01539001540244,1,0.34076,0.4998,0.26052,0.12112,250.104067677936,0.049202460024725,29.2769933854355,1.00040307237528,0.492954802961841,0.639799921616967,0.31402686464413,0.561,0.8598,0.3368,0.0304,152.915289210599,0.114961812239226,38.3340095933439,0.611653087291761,1.15179154603338,0.837725923908792,0.337244018647233,0.337,0.4424,0.2986,0.218,292.340861779449,0.0247910253321678,18.7659024881529,1.16934801988747,0.248378942876019,0.410097539147062,0.293032352188526,0.337,0.4424,0.2986,0.218,292.340861779449,0.0247910253321678,18.7659024881529,1.16934801988747,0.248378942876019,0.410097539147062,0.293032352188526,0.36304,0.57328,0.24224,0.0648,214.647465686537,0.0614049196459475,31.0642362152867,0.85857853550345,0.615210094164899,0.678857136522723,0.329349225527997,0.31848,0.42632,0.2788,0.17744,309.644784765862,0.0356613500128891,26.4780439489895,1.23856279868125,0.357287699845151,0.578633544097517,0.29922150007688,0.2857,0.4098,0.24145,0.1438,308.963158508417,0.036736210788186,25.4729282039326,1.23583632962183,0.368056628500988,0.556668413783852,0.305980590487292
1,2,3,1,1,1,1,2,1,Inf,0,"multiplier--obj_SSB_C_risk_ICV_res_more.rds","MSY","random","MSY","mult",FALSE,"more","rjc","1_2_3_1_1_1_1_2_1_Inf_0",-0.83305600461486,1,0.35616,0.4944,0.29,0.10996,253.311073664396,0.0661350024389193,35.988367123934,1.01323092708299,0.66260034721385,0.786465815047459,0.250130892579331,0.4492,0.6014,0.3524,0.0172,186.370203814925,0.098578420279686,38.4346033146551,0.745470980247097,0.987647888354416,0.839924232121755,0.25212012836238,0.3362,0.444,0.2892,0.1986,291.797804827315,0.0430034072470648,30.6977937193482,1.1671758207368,0.430847078286573,0.670849146183959,0.232091898920995,0.3362,0.444,0.2892,0.1986,291.797804827315,0.0430034072470648,30.6977937193482,1.1671758207368,0.430847078286573,0.670849146183959,0.232091898920995,0.37712,0.53208,0.30008,0.05328,230.566332792987,0.0804541953399196,37.9493416228201,0.922253163868685,0.806062989356907,0.829319646182468,0.256310339488198,0.3352,0.45672,0.27992,0.16664,281.489021545406,0.0507706880066995,33.3342167449665,1.12594123161787,0.508666731094398,0.728463779726859,0.243118902171402,0.3329,0.46765,0.2744,0.13315,270.990221987019,0.0576226017191356,35.3760956749877,1.08394658742045,0.577315407854222,0.773085642435918,0.248970178393939
0,3,3,1,1.1,0.7,1.6,1,0.97,1.2,0.7,"lag_idx-range_idx_1-range_idx_2-exp_r-exp_f-exp_b-interval-multiplier-upper_constraint1.2-lower_constraint0.7--obj_ICES_MSYPA_res_more.rds","PA_capped","one-way","PA_capped","all",TRUE,"more","rjc","0_3_3_1_1.1_0.7_1.6_1_0.97_1.2_0.7",-1.87242244652011,19,0.04768,0.13608,0.0132,0,564.85882932182,0.0297996586276512,27.3423753779776,2.25940550890809,0.298559967118352,0.597522067698195,0.2,0.2282,0.6054,0.0654,0,221.282417993285,0.0529745443160804,23.9888843228625,0.885117994594864,0.530746959444792,0.524237106843122,0.247252024929196,0,0.0014,0,0,750.134172039699,0.0280374874894129,32.6590067824109,3.00049710254433,0.280904940808717,0.713708190741653,0.184826872368513,0,0.0014,0,0,750.134172039699,0.0280374874894129,32.6590067824109,3.00049710254433,0.280904940808717,0.713708190741653,0.184826872368513,0.09536,0.26832,0.0264,0,385.830229249948,0.0332517790530292,23.2130894458671,1.54330055620665,0.333146435828202,0.507283402104459,0.2,0,0.00384,0,0,726.896061383934,0.0273353033838805,30.5844375815642,2.90754588622841,0.273869824531772,0.668371936618271,0.187667718520422,0.00255,0.01875,0.00015,0,642.571393338778,0.0269114425620799,28.0027532659605,2.57025166397678,0.269623202964701,0.611953526400481,0.19676360607291
0,4,4,1,1.9,1.5,1,4,0.42,1.2,0.7,"lag_idx-range_idx_1-range_idx_2-exp_r-exp_f-exp_b-interval-multiplier-upper_constraint1.2-lower_constraint0.7--obj_ICES_MSYPA_res_more.rds","PA_capped","random","PA_capped","all",TRUE,"more","rjc","0_4_4_1_1.9_1.5_1_4_0.42_1.2_0.7",-3.75704573528782,47,0.0522,0.09676,0.03316,0,865.28956831523,0.00377923973337611,4.72552165480843,3.46111261073743,0.0378638461811827,0.10326840412,0.3,0.2478,0.4318,0.1606,0,291.805427327853,0.0329464612610573,18.0469431496554,1.1672063103367,0.330087485688176,0.39438588042717,0.3,0,0,0,0,1113.13308703823,0.000815821913361321,1.37102412231834,4.45247360658527,0.00817364274775873,0.0299614483784601,0.3,0,0,0,0,1113.13308703823,0.000815821913361321,1.37102412231834,4.45247360658527,0.00817364274775873,0.0299614483784601,0.3,0.1044,0.19352,0.06632,0,544.468456028405,0.0124236480099858,10.5598525476854,2.17784509176254,0.124471356792979,0.230767987113626,0.3,0,0,0,0,1048.6877435112,0.00139163045109443,2.21460332792621,4.19469563334676,0.0139426141390131,0.0483964667056534,0.3,0.0033,0.013,0.0013,0,947.381194292083,0.002513977403598,3.55493271041029,3.78947478255656,0.0251873023222501,0.0776871326755012,0.3
0,2,3,1,1.1,0.6,0.4,2,1,Inf,0,"lag_idx-range_idx_1-range_idx_2-exp_r-exp_f-exp_b-interval-multiplier--obj_SSB_C_risk_ICV_res.rds","MSY","one-way","MSY","all",FALSE,"more","rjc","0_2_3_1_1.1_0.6_0.4_2_1_Inf_0",-0.462996242636588,35,0.2084,0.47744,0.10164,0.00528,258.03813838141,0.0896232086879559,45.571074764135,1.03213893649732,0.897926468663926,0.995879927909505,0.218337234048773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,3,2,1,0.7,0.4,0.4,2,1,Inf,0,"lag_idx-range_idx_1-range_idx_2-exp_r-exp_f-exp_b-interval-multiplier--obj_SSB_C_risk_ICV_res.rds","MSY","random","MSY","all",FALSE,"more","rjc","0_3_2_1_0.7_0.4_0.4_2_1_Inf_0",-0.475819637431081,24,0.3214,0.49776,0.23424,0.00956,251.085136493631,0.0975755937732526,44.9350815033647,1.0043272958657,0.977600664239292,0.981981354615698,0.132073696181079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,3,3,1,1.1,0.7,1.6,1,0.97,1.2,0.7,"lag_idx-range_idx_1-range_idx_2-exp_r-exp_f-exp_b-interval-multiplier-upper_constraint1.2-lower_constraint0.7--obj_ICES_MSYPA_res_more.rds","PA_capped","one-way","PA_capped","all_cap",TRUE,"more","rjc","0_3_3_1_1.1_0.7_1.6_1_0.97_1.2_0.7",-1.87242244652011,19,0.04768,0.13608,0.0132,0,564.85882932182,0.0297996586276512,27.3423753779776,2.25940550890809,0.298559967118352,0.597522067698195,0.2,0.2282,0.6054,0.0654,0,221.282417993285,0.0529745443160804,23.9888843228625,0.885117994594864,0.530746959444792,0.524237106843122,0.247252024929196,0,0.0014,0,0,750.134172039699,0.0280374874894129,32.6590067824109,3.00049710254433,0.280904940808717,0.713708190741653,0.184826872368513,0,0.0014,0,0,750.134172039699,0.0280374874894129,32.6590067824109,3.00049710254433,0.280904940808717,0.713708190741653,0.184826872368513,0.09536,0.26832,0.0264,0,385.830229249948,0.0332517790530292,23.2130894458671,1.54330055620665,0.333146435828202,0.507283402104459,0.2,0,0.00384,0,0,726.896061383934,0.0273353033838805,30.5844375815642,2.90754588622841,0.273869824531772,0.668371936618271,0.187667718520422,0.00255,0.01875,0.00015,0,642.571393338778,0.0269114425620799,28.0027532659605,2.57025166397678,0.269623202964701,0.611953526400481,0.19676360607291
0,4,4,1,1.9,1.5,1,4,0.42,1.2,0.7,"lag_idx-range_idx_1-range_idx_2-exp_r-exp_f-exp_b-interval-multiplier-upper_constraint1.2-lower_constraint0.7--obj_ICES_MSYPA_res_more.rds","PA_capped","random","PA_capped","all_cap",TRUE,"more","rjc","0_4_4_1_1.9_1.5_1_4_0.42_1.2_0.7",-3.75704573528782,47,0.0522,0.09676,0.03316,0,865.28956831523,0.00377923973337611,4.72552165480843,3.46111261073743,0.0378638461811827,0.10326840412,0.3,0.2478,0.4318,0.1606,0,291.805427327853,0.0329464612610573,18.0469431496554,1.1672063103367,0.330087485688176,0.39438588042717,0.3,0,0,0,0,1113.13308703823,0.000815821913361321,1.37102412231834,4.45247360658527,0.00817364274775873,0.0299614483784601,0.3,0,0,0,0,1113.13308703823,0.000815821913361321,1.37102412231834,4.45247360658527,0.00817364274775873,0.0299614483784601,0.3,0.1044,0.19352,0.06632,0,544.468456028405,0.0124236480099858,10.5598525476854,2.17784509176254,0.124471356792979,0.230767987113626,0.3,0,0,0,0,1048.6877435112,0.00139163045109443,2.21460332792621,4.19469563334676,0.0139426141390131,0.0483964667056534,0.3,0.0033,0.013,0.0013,0,947.381194292083,0.002513977403598,3.55493271041029,3.78947478255656,0.0251873023222501,0.0776871326755012,0.3
0,3,4,1,1.5,1.2,1,2,0.82,Inf,0.08,"lag_idx-range_idx_1-range_idx_2-exp_r-exp_f-exp_b-interval-multiplier-upper_constraint-lower_constraint--obj_ICES_MSYPA_res_more.rds","PA","one-way","PA","all_cap",FALSE,"more","rjc","0_3_4_1_1.5_1.2_1_2_0.82_Inf_0.08",-2.10655910840841,33,0.04772,0.13048,0.01652,0.00172,570.406654716462,0.0241431925471685,21.678516396363,2.28159651772026,0.241888367349489,0.47374786435772,0.287959005506922,0.2012,0.5438,0.0598,0,236.794134922302,0.041433519917006,20.0937306035999,0.947164043736241,0.415118525302179,0.439115010750086,0.418622224257819,0.0058,0.0082,0.0054,0.004,806.788544450827,0.0158888673555669,18.9248165524523,3.2271116024595,0.159189062347987,0.413570341307586,0.237940400816556,0.0058,0.0082,0.0054,0.004,806.788544450827,0.0158888673555669,18.9248165524523,3.2271116024595,0.159189062347987,0.413570341307586,0.237940400816556,0.08928,0.24752,0.028,0.00056,396.319698490487,0.0313760394042223,22.2819893135987,1.58525787962505,0.314353577330462,0.486935759715085,0.339141473283509,0.00616,0.01344,0.00504,0.00288,740.572155967945,0.0190089254066415,21.2241161686824,2.96224954285809,0.190448629471747,0.463817704309341,0.248921163820753,0.00935,0.02715,0.0057,0.00215,644.02270015534,0.0216952975571669,22.1295747093643,2.57605681465556,0.217363138491803,0.483604992427657,0.262729473720126
0,4,4,1,1.4,1,1.1,2,0.65,Inf,0.18,"lag_idx-range_idx_1-range_idx_2-exp_r-exp_f-exp_b-interval-multiplier-upper_constraint-lower_constraint--obj_ICES_MSYPA_res_more.rds","PA","random","PA","all_cap",FALSE,"more","rjc","0_4_4_1_1.4_1_1.1_2_0.65_Inf_0.18",-3.62802669439876,41,0.05092,0.09368,0.03288,0,857.393220673845,0.0040072401618513,4.71308166764069,3.42952763687304,0.0401481609540157,0.102996548922642,0.248692166265245,0.2446,0.4194,0.1606,0,302.3730999736,0.0266327078723734,13.9678143681382,1.20947644324903,0.266830586417198,0.305243315809229,0.297719505261823,0,0,0,0,1108.73063123588,0.000372388171535746,0.603944773917527,4.43486401569951,0.00373092194236786,0.0131982069991394,0.252398432935984,0,0,0,0,1108.73063123588,0.000372388171535746,0.603944773917527,4.43486401569951,0.00373092194236786,0.0131982069991394,0.252398432935984,0.10184,0.18736,0.06576,0,544.79885233566,0.0126775728481884,10.1977347911586,2.17916665955609,0.127015405779968,0.222854506750672,0.255752626308056,0,0,0,0,1043.88914335192,0.000963214927497249,1.51598404969609,4.17550148593838,0.00965035944454211,0.0331293061209846,0.243121860161688,0.0025,0.01225,0.00095,0,937.57372129885,0.00237727677400076,3.29711418566853,3.7502454081375,0.0238177116169479,0.0720529382843777,0.238593392013915
1,2,3,1,1,1,1,2,0,1.2,0.7,"multiplier-upper_constraint1.2-lower_constraint0.7--obj_ICES_MSYPA_res_more.rds","PA","one-way","PA","zero-fishing",TRUE,"more","syc","1_2_3_1_1_1_1_2_0_1.2_0.7",-4.59109477213224,1,0.05572,0.1188,0.0094,0,885.722017896819,0.000635963094209698,1.00447180008137,3.78142515653933,0.00552490444839923,0.0166773320196415,0.3,0.2786,0.589,0.047,0,209.424490991826,0.0738725343645191,35.5596394245987,0.894098851141113,0.64176474616384,0.590399763472426,0.3,0,0,0,0,1158.45776716695,1.45377595544688e-05,0.0283738421841464,4.9458196308086,0.000126296216185399,0.000471093351490389,0.3,0,0,0,0,1158.45776716695,1.45377595544688e-05,0.0283738421841464,4.9458196308086,0.000126296216185399,0.000471093351490389,0.3,0.11144,0.2376,0.0188,0,459.168760896908,0.0105821568826359,9.39258790240308,1.96033548728471,0.091932073050855,0.15594594786967,0.3,0,0,0,0,1098.65854333279,5.75218888454317e-05,0.109075551018245,4.69051798449187,0.000499719154233912,0.00181099079079098,0.3,0,0.00125,0,0,981.839396836272,0.000234258530797416,0.41584633383479,4.19178040046261,0.00203511180233888,0.00690433258350471,0.3
1,2,3,1,1,1,1,2,0,1.2,0.7,"multiplier-upper_constraint1.2-lower_constraint0.7--obj_ICES_MSYPA_res_more.rds","PA","random","PA","zero-fishing",TRUE,"more","syc","1_2_3_1_1_1_1_2_0_1.2_0.7",-4.42533346024297,1,0.05016,0.08108,0.02984,0,959.715101521635,0.000289807116106504,0.495244116911791,4.0973248430947,0.00251768795946298,0.00822258083088342,0.3,0.2462,0.381,0.1486,0,314.573543304805,0.0307053231951035,18.8633990910102,1.34301314204551,0.266751291473883,0.313190643713735,0.3,0,0,0,0,1165.6935119592,7.61390841919773e-06,0.0150515336354802,4.97671129527088,6.61455308931171e-05,0.000249901912451269,0.3,0,0,0,0,1165.6935119592,7.61390841919773e-06,0.0150515336354802,4.97671129527088,6.61455308931171e-05,0.000249901912451269,0.3,0.10032,0.16216,0.05968,0,624.519341837397,0.00427602459025062,4.69957355348336,2.66626898987671,0.0371477959888507,0.0780274254546707,0.3,0,0,0,0,1123.78360896437,2.84097290522389e-05,0.0541583183451467,4.79778477172222,0.000246808407355123,0.000899195235340883,0.3,0.00115,0.0061,0.00015,0,1036.02277675829,0.000112323022770691,0.204193459387736,4.42310624735749,0.000975801856764376,0.00339024163562638,0.3
1,2,3,1,1,1,1,2,0,1.2,0.7,"multiplier-upper_constraint1.2-lower_constraint0.7--obj_ICES_MSYPA_res_more.rds","PA_capped","one-way","PA_capped","zero-fishing",TRUE,"more","syc","1_2_3_1_1_1_1_2_0_1.2_0.7",-5.20903327329385,1,0.01512,0.04648,0.00192,0,985.880531569978,0,0,4.2090332723956,0,0,1,0.0756,0.2324,0.0096,0,362.534803677207,0,0,1.54777480862595,0,0,1,0,0,0,0,1175.88544732015,0,0,5.02022386466509,0,0,1,0,0,0,0,1175.88544732015,0,0,5.02022386466509,0,0,1,0.03024,0.09296,0.00384,0,679.878713463041,0,0,2.90261551427779,0,0,1,0,0,0,0,1145.15381506045,0,0,4.88902088564882,0,0,1,0,0,0,0,1061.81019060426,0,0,4.53320080690204,0,0,1
1,2,3,1,1,1,1,2,0,1.2,0.7,"multiplier-upper_constraint1.2-lower_constraint0.7--obj_ICES_MSYPA_res_more.rds","PA_capped","random","PA_capped","zero-fishing",TRUE,"more","syc","1_2_3_1_1_1_1_2_0_1.2_0.7",-4.51550130158477,1,0.03376,0.05936,0.01772,0,987.420701205234,3.51272564660489e-06,0.00707469644917426,4.21560873973909,3.05166663406008e-05,0.00011746179595236,0.3,0.1676,0.2902,0.0886,0,374.310078707056,0.00511231414048546,6.87595826844383,1.59804715178026,0.0444130286702912,0.114162128779272,0.3,0,0,0,0,1171.92984226557,3.04374027901121e-07,0.000637543359495648,5.003336145764,2.64423743459177e-06,1.05851874411658e-05,0.3,0,0,0,0,1171.92984226557,3.04374027901121e-07,0.000637543359495648,5.003336145764,2.64423743459177e-06,1.05851874411658e-05,0.3,0.06752,0.11872,0.03544,0,699.189843574249,0.000273084865313332,0.497228267025814,2.98506078686695,0.002372414061283,0.00825552384653174,0.3,0,0,0,0,1138.70709661411,9.52030109310777e-07,0.00194072728267707,4.86149782218471,8.27072425087417e-06,3.2222062630489e-05,0.3,3e-04,0.00165,0,0,1059.36463788171,1.74975735036078e-06,0.00341363433188482,4.52275997512882,1.52009483830833e-05,5.66768655345806e-05,0.3
1,2,3,1,1,1,1,2,0,Inf,0,"multiplier--obj_ICES_MSYPA_res_more.rds","PA","one-way","PA","zero-fishing",FALSE,"more","syc","1_2_3_1_1_1_1_2_0_Inf_0",-5.2739203028139,1,0.00652,0.03208,4e-04,0,1001.07900017043,0,0,4.27392030280171,0,0,1,0.0326,0.1604,0.002,0,410.186403865198,0,0,1.75121443873483,0,0,1,0,0,0,0,1178.32068458987,0,0,5.03062065653408,0,0,1,0,0,0,0,1178.32068458987,0,0,5.03062065653408,0,0,1,0.01304,0.06416,8e-04,0,716.515879544109,0,0,3.0590310698177,0,0,1,0,0,0,0,1152.01688604761,0,0,4.91832148872471,0,0,1,0,0,0,0,1074.45459071658,0,0,4.5871837176889,0,0,1
1,2,3,1,1,1,1,2,0,Inf,0,"multiplier--obj_ICES_MSYPA_res_more.rds","PA","random","PA","zero-fishing",FALSE,"more","syc","1_2_3_1_1_1_1_2_0_Inf_0",-5.35182483539339,1,0.02276,0.04212,0.0118,0,1019.32654459373,0,0,4.35182479442897,0,0,1,0.1136,0.2086,0.059,0,447.12258207649,0,0,1.90890657086253,0,0,1,0,0,0,0,1178.53089407025,0,0,5.03151810675115,0,0,1,0,0,0,0,1178.53089407025,0,0,5.03151810675115,0,0,1,0.04552,0.08424,0.0236,0,770.534881181334,0,0,3.28965513424729,0,0,1,0,0,0,0,1152.16702495007,0,0,4.91896247879975,0,0,1,5e-05,5e-04,0,0,1082.90801798476,0,0,4.6232740506432,0,0,1
1,2,3,1,1,1,1,2,0,Inf,0,"multiplier--obj_SSB_C_risk_ICV_res_more.rds","MSY","one-way","MSY","zero-fishing",FALSE,"more","syc","1_2_3_1_1_1_1_2_0_Inf_0",-5.28044030280171,1,0.00652,0.03208,4e-04,0,1001.07900017043,0,0,4.27392030280171,0,0,1,0.0326,0.1604,0.002,0,410.186403865198,0,0,1.75121443873483,0,0,1,0,0,0,0,1178.32068458987,0,0,5.03062065653408,0,0,1,0,0,0,0,1178.32068458987,0,0,5.03062065653408,0,0,1,0.01304,0.06416,8e-04,0,716.515879544109,0,0,3.0590310698177,0,0,1,0,0,0,0,1152.01688604761,0,0,4.91832148872471,0,0,1,0,0,0,0,1074.45459071658,0,0,4.5871837176889,0,0,1
1,2,3,1,1,1,1,2,0,Inf,0,"multiplier--obj_SSB_C_risk_ICV_res_more.rds","MSY","random","MSY","zero-fishing",FALSE,"more","syc","1_2_3_1_1_1_1_2_0_Inf_0",-5.37458479442897,1,0.02276,0.04212,0.0118,0,1019.32654459373,0,0,4.35182479442897,0,0,1,0.1136,0.2086,0.059,0,447.12258207649,0,0,1.90890657086253,0,0,1,0,0,0,0,1178.53089407025,0,0,5.03151810675115,0,0,1,0,0,0,0,1178.53089407025,0,0,5.03151810675115,0,0,1,0.04552,0.08424,0.0236,0,770.534881181334,0,0,3.28965513424729,0,0,1,0,0,0,0,1152.16702495007,0,0,4.91896247879975,0,0,1,5e-05,5e-04,0,0,1082.90801798476,0,0,4.6232740506432,0,0,1
