"lag_idx","range_idx_1","range_idx_2","range_catch","exp_r","exp_f","exp_b","interval","multiplier","upper_constraint","lower_constraint","sigmaL","sigmaB","risk_Blim","risk_Bmsy","risk_halfBmsy","risk_collapse","SSB","Fbar","Catch","SSB_rel","Fbar_rel","Catch_rel","ICV","stock","sigmaR","sigmaR_rho","file"
1,2,3,1,1,1,1,2,0.55,Inf,0,0.2,0.2,0.04012,0.079,0.03352,0,1025.03036591899,0.000218537662762534,0.301795614303654,3.60759188489069,0.00189086595097836,0.00625027062245787,0.315844950833829,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.55_Inf_0_0.2_0.2"
1,2,3,1,1,1,1,2,0.55,Inf,0,0.4,0.4,0.05128,0.091,0.04348,0.0056,1013.62485887974,0.000201998352538824,0.274473076256565,3.56745023054959,0.00174776192872722,0.00568441330448211,0.415315078350942,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.55_Inf_0_0.4_0.4"
1,2,3,1,1,1,1,2,0.55,Inf,0,0.6,0.6,0.09548,0.13408,0.088,0.0466,988.346418545283,0.000133818666890351,0.180272256657199,3.47848282114847,0.00115784692500912,0.00373348828288468,0.549743988204225,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.55_Inf_0_0.6_0.6"
1,2,3,1,1,1,1,2,0.56,Inf,0,0.2,0.2,0.04048,0.07956,0.034,0,1022.70466258891,0.000272098307352385,0.375242683459539,3.59940657766545,0.00235429178745511,0.0077713797337015,0.306189430356939,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.56_Inf_0_0.2_0.2"
1,2,3,1,1,1,1,2,0.56,Inf,0,0.4,0.4,0.05336,0.09332,0.04556,0.00736,1010.83612371318,0.000251256516117045,0.338057755877823,3.55763528389972,0.00217396116203278,0.00700126960139065,0.410955512851331,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.56_Inf_0_0.4_0.4"
1,2,3,1,1,1,1,2,0.56,Inf,0,0.6,0.6,0.09792,0.13696,0.09028,0.04864,983.958295780466,0.000167543241744702,0.222120184425448,3.46303883372858,0.00144964399786702,0.00460017043843599,0.547798018299455,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.56_Inf_0_0.6_0.6"
1,2,3,1,1,1,1,2,0.57,Inf,0,0.2,0.2,0.04092,0.0802,0.03432,0,1020.3106002547,0.000339727116973386,0.465136598052733,3.59098068109108,0.00293944041493221,0.00963310756170849,0.297364768022881,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.57_Inf_0_0.2_0.2"
1,2,3,1,1,1,1,2,0.57,Inf,0,0.4,0.4,0.05568,0.09604,0.04784,0.00916,1007.65236135201,0.000310801739469716,0.415042451119756,3.54643003999723,0.00268916771250876,0.00859564392707382,0.406404131333573,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.57_Inf_0_0.4_0.4"
1,2,3,1,1,1,1,2,0.57,Inf,0,0.6,0.6,0.09968,0.13912,0.0918,0.04868,979.460709169997,0.000207262661715763,0.27099268975402,3.44720958856961,0.00179331061288659,0.00561233353764438,0.545614734539233,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.57_Inf_0_0.6_0.6"
1,2,3,1,1,1,1,2,0.58,Inf,0,0.2,0.2,0.04116,0.08108,0.0346,0,1017.27213221189,0.000422228214992848,0.572722174924905,3.58028680018939,0.00365326939613093,0.0118612346074771,0.28878461440741,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.58_Inf_0_0.2_0.2"
1,2,3,1,1,1,1,2,0.58,Inf,0,0.4,0.4,0.05804,0.09856,0.0498,0.01104,1004.15027660704,0.000382318665916752,0.501848538297209,3.53410446123758,0.00330795771615342,0.0103934219954782,0.403367521604683,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.58_Inf_0_0.4_0.4"
1,2,3,1,1,1,1,2,0.58,Inf,0,0.6,0.6,0.1052,0.14464,0.09764,0.05396,973.242350097795,0.000252724193768203,0.325926221858615,3.42532408890824,0.00218666003353395,0.00675002217733327,0.547518338161197,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.58_Inf_0_0.6_0.6"
1,2,3,1,1,1,1,2,0.59,Inf,0,0.2,0.2,0.04152,0.08184,0.03488,0,1014.63467393597,0.000520299800952475,0.698378965472926,3.57100427218896,0.00450181980298235,0.0144636214853872,0.279803911241042,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.59_Inf_0_0.2_0.2"
1,2,3,1,1,1,1,2,0.59,Inf,0,0.4,0.4,0.06024,0.10108,0.05212,0.01288,999.121285096077,0.000470377838870577,0.616502567883383,3.51640493782116,0.00406987714781968,0.0127679386514686,0.399804546306259,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.59_Inf_0_0.4_0.4"
1,2,3,1,1,1,1,2,0.59,Inf,0,0.6,0.6,0.10816,0.14764,0.1006,0.05592,966.512408470688,0.000314724323368769,0.392936409725425,3.4016380756866,0.00272310731010862,0.00813782169720269,0.546955673424065,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.59_Inf_0_0.6_0.6"
1,2,3,1,1,1,1,2,0.6,Inf,0,0.2,0.2,0.042,0.0826,0.03516,0,1011.40379398931,0.000641436723127171,0.847969678634208,3.55963319805868,0.00554993974098746,0.0175616865186442,0.271793854806556,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.6_Inf_0_0.2_0.2"
1,2,3,1,1,1,1,2,0.6,Inf,0,0.4,0.4,0.06136,0.10228,0.05308,0.01296,994.960409230527,0.000577230038565688,0.744616894146179,3.50176074531166,0.00499440056239545,0.0154212217735708,0.396658206831253,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.6_Inf_0_0.4_0.4"
1,2,3,1,1,1,1,2,0.6,Inf,0,0.6,0.6,0.1166,0.15632,0.10908,0.06476,958.149366841322,0.000373143108536936,0.46377123313854,3.37220437097088,0.00322856751488823,0.00960483047679523,0.546446585065731,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.6_Inf_0_0.6_0.6"
1,2,3,1,1,1,1,2,0.61,Inf,0,0.2,0.2,0.04252,0.08352,0.0356,0,1007.59032649377,0.000781298363549954,1.03271826803791,3.54621170846422,0.0067600726324094,0.0213878808904704,0.264476681695535,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.61_Inf_0_0.2_0.2"
1,2,3,1,1,1,1,2,0.61,Inf,0,0.4,0.4,0.06364,0.1046,0.05536,0.01484,989.763894838337,0.000703785525349559,0.892082535674271,3.48347162552136,0.00608940385768162,0.0184752759856958,0.392551925598245,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.61_Inf_0_0.4_0.4"
1,2,3,1,1,1,1,2,0.61,Inf,0,0.6,0.6,0.11992,0.16084,0.1126,0.0684,950.618364235841,0.000434568860367036,0.54031344438502,3.3456990255802,0.00376004506974334,0.0111900408365803,0.548556604482015,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.61_Inf_0_0.6_0.6"
1,2,3,1,1,1,1,2,0.62,Inf,0,0.2,0.2,0.0444,0.08576,0.03736,0.00184,1003.58664578217,0.000945876726112697,1.23769577580786,3.53212076391749,0.00818406343611728,0.0256330217552085,0.25736124990643,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.62_Inf_0_0.2_0.2"
1,2,3,1,1,1,1,2,0.62,Inf,0,0.4,0.4,0.06444,0.10624,0.05656,0.01488,984.518631991309,0.000854283502039594,1.07808825647812,3.46501093566259,0.00739156613130098,0.0223275058964314,0.391242698988999,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.62_Inf_0_0.4_0.4"
1,2,3,1,1,1,1,2,0.62,Inf,0,0.6,0.6,0.123,0.1648,0.11552,0.07028,941.614068225666,0.000518991725963298,0.639387222765927,3.31400842762768,0.00449050187074543,0.0132418861819769,0.549535965471573,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.62_Inf_0_0.6_0.6"
1,2,3,1,1,1,1,2,0.63,Inf,0,0.2,0.2,0.04468,0.08684,0.0378,0.00184,999.459056885666,0.00114902011728538,1.48488072507806,3.51759372481477,0.00994173264827546,0.0307522904042974,0.25118464816682,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.63_Inf_0_0.2_0.2"
1,2,3,1,1,1,1,2,0.63,Inf,0,0.4,0.4,0.06552,0.10756,0.05748,0.01488,979.361459374742,0.00102378952604234,1.28605175854659,3.44686027915611,0.00885819282264975,0.0266344875287564,0.389157432467687,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.63_Inf_0_0.4_0.4"
1,2,3,1,1,1,1,2,0.63,Inf,0,0.6,0.6,0.13028,0.1722,0.12256,0.0778,930.623759439157,0.000613996894837196,0.759713820003981,3.27532806252932,0.00531252054121051,0.015733883282573,0.552800457916954,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.63_Inf_0_0.6_0.6"
1,2,3,1,1,1,1,2,0.64,Inf,0,0.2,0.2,0.04532,0.08796,0.03808,0.00184,994.783769931011,0.00138013119149247,1.76913370734412,3.50113906372575,0.0119413882480842,0.0366392482665015,0.246675769578199,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.64_Inf_0_0.2_0.2"
1,2,3,1,1,1,1,2,0.64,Inf,0,0.4,0.4,0.06884,0.11112,0.061,0.01856,972.496586735016,0.00123634222893586,1.52567960179827,3.42269937656306,0.010697274762162,0.0315972464225682,0.387395907770214,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.64_Inf_0_0.4_0.4"
1,2,3,1,1,1,1,2,0.64,Inf,0,0.6,0.6,0.13304,0.17548,0.125,0.07808,921.846513239744,0.000734734729991099,0.889212998159938,3.24443656583468,0.00635718743570102,0.0184158470703113,0.550298089458654,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.64_Inf_0_0.6_0.6"
1,2,3,1,1,1,1,2,0.65,Inf,0,0.2,0.2,0.04572,0.089,0.03872,0.00184,989.37709332264,0.00166123911866917,2.09904059100777,3.48211027852572,0.0143736344857778,0.0434717110505195,0.241683766216351,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.65_Inf_0_0.2_0.2"
1,2,3,1,1,1,1,2,0.65,Inf,0,0.4,0.4,0.07024,0.11296,0.06188,0.01864,965.841795353656,0.0014786158086998,1.81113302081409,3.39927785444892,0.0127935123488842,0.0375090656617955,0.386328496157156,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.65_Inf_0_0.4_0.4"
1,2,3,1,1,1,1,2,0.65,Inf,0,0.6,0.6,0.13868,0.18116,0.13068,0.08156,913.007622247755,0.000857873680098856,1.0303116072737,3.2133281104422,0.0074226296347923,0.021338038280572,0.550236207807637,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.65_Inf_0_0.6_0.6"
1,2,3,1,1,1,1,2,0.66,Inf,0,0.2,0.2,0.04628,0.08984,0.03908,0.00184,983.616751307686,0.00199482168821257,2.47134817438626,3.46183676878563,0.0172599100806389,0.0511823040499508,0.237524590544818,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.66_Inf_0_0.2_0.2"
1,2,3,1,1,1,1,2,0.66,Inf,0,0.4,0.4,0.074,0.11704,0.0656,0.02224,956.845913541575,0.00177781516346158,2.15031387769506,3.36761687024618,0.0153822920828768,0.0445335949955127,0.386024190036349,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.66_Inf_0_0.4_0.4"
1,2,3,1,1,1,1,2,0.66,Inf,0,0.6,0.6,0.14752,0.1902,0.1398,0.08964,901.948219769646,0.000978644765222361,1.16161215286523,3.17440457026396,0.00846758421990143,0.0240573088860015,0.552450084882319,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.66_Inf_0_0.6_0.6"
1,2,3,1,1,1,1,2,0.67,Inf,0,0.2,0.2,0.04672,0.09068,0.03952,0.00188,977.662388784561,0.00237785600285674,2.90862995243143,3.44088040433796,0.0205740598453135,0.0602385305870995,0.233155308027566,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.67_Inf_0_0.2_0.2"
1,2,3,1,1,1,1,2,0.67,Inf,0,0.4,0.4,0.07512,0.11872,0.06684,0.02228,948.676282537781,0.00210672380083244,2.50062869988365,3.33886387375771,0.0182281271463873,0.0517887118294301,0.385706731936678,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.67_Inf_0_0.4_0.4"
1,2,3,1,1,1,1,2,0.67,Inf,0,0.6,0.6,0.15616,0.1998,0.14856,0.09848,887.85941625121,0.00109799230301134,1.31242690904838,3.12481906047727,0.00950022176477857,0.0271807241887045,0.561241894240344,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.67_Inf_0_0.6_0.6"
1,2,3,1,1,1,1,2,0.68,Inf,0,0.2,0.2,0.04716,0.09176,0.03976,0.00188,970.950387134785,0.00283805847180514,3.39074928851173,3.417257530823,0.0245558960564762,0.0702233553492966,0.228573678931616,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.68_Inf_0_0.2_0.2"
1,2,3,1,1,1,1,2,0.68,Inf,0,0.4,0.4,0.07928,0.12288,0.07092,0.02584,938.719572921916,0.00246837648573916,2.87430368317999,3.30382125843167,0.0213572754100122,0.0595276240592632,0.385153932595526,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.68_Inf_0_0.4_0.4"
1,2,3,1,1,1,1,2,0.68,Inf,0,0.6,0.6,0.16556,0.20964,0.15796,0.10888,873.991048276388,0.00125332901011969,1.50057676831964,3.07600937305129,0.0108442504630603,0.0310773597999812,0.563270087692362,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.68_Inf_0_0.6_0.6"
1,2,3,1,1,1,1,2,0.69,Inf,0,0.2,0.2,0.04784,0.093,0.04024,0.00188,963.308727662556,0.00336929322190903,3.96948153608533,3.39036272885838,0.0291523289470367,0.0822090602231879,0.225083152850785,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.69_Inf_0_0.2_0.2"
1,2,3,1,1,1,1,2,0.69,Inf,0,0.4,0.4,0.08096,0.12532,0.07236,0.02592,929.272561799139,0.00288559195674128,3.31970007358765,3.27057252571491,0.0249671727538697,0.0687519064622302,0.384785813829178,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.69_Inf_0_0.4_0.4"
1,2,3,1,1,1,1,2,0.69,Inf,0,0.6,0.6,0.17356,0.21836,0.1658,0.11708,858.533625061432,0.00144758070206752,1.71488790703969,3.02160700956462,0.0125249855161446,0.0355158027425604,0.561613545049229,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.69_Inf_0_0.6_0.6"
1,2,3,1,1,1,1,2,0.7,Inf,0,0.2,0.2,0.04884,0.09408,0.0408,0.00188,954.322020875833,0.00397024107135069,4.63044876860248,3.35873403613511,0.0343519444845088,0.0958978743742528,0.223358107263161,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.7_Inf_0_0.2_0.2"
1,2,3,1,1,1,1,2,0.7,Inf,0,0.4,0.4,0.08488,0.1308,0.07652,0.02956,917.648002278478,0.00334454886948852,3.79174637409557,3.22965991669716,0.02893823196769,0.078528115872404,0.384265237905698,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.7_Inf_0_0.4_0.4"
1,2,3,1,1,1,1,2,0.7,Inf,0,0.6,0.6,0.18004,0.226,0.17208,0.12208,843.727806058925,0.00165573153893636,1.91930060134108,2.96949796552209,0.0143259809378381,0.0397492461641867,0.564360960795924,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.7_Inf_0_0.6_0.6"
1,2,3,1,1,1,1,2,0.71,Inf,0,0.2,0.2,0.05096,0.09628,0.04256,0.00364,944.075296829082,0.00465821975100433,5.39537573927458,3.32267071572349,0.0403045818647743,0.111739723448663,0.22195996958803,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.71_Inf_0_0.2_0.2"
1,2,3,1,1,1,1,2,0.71,Inf,0,0.4,0.4,0.08844,0.1354,0.08,0.03144,905.518594625632,0.00389289785960961,4.3239915611273,3.18697049590356,0.0336827433785217,0.0895510608682244,0.384148973187602,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.71_Inf_0_0.4_0.4"
1,2,3,1,1,1,1,2,0.71,Inf,0,0.6,0.6,0.18688,0.23412,0.17876,0.1286,828.297904292838,0.00188028783584535,2.13296849601121,2.91519246370792,0.0162689222621644,0.0441743673446271,0.567126267896453,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.71_Inf_0_0.6_0.6"
1,2,3,1,1,1,1,2,0.72,Inf,0,0.2,0.2,0.05184,0.09716,0.0432,0.00368,933.507641335155,0.00544694379335958,6.24397262156029,3.28547787786251,0.0471289041237165,0.12931439952836,0.218767638883441,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.72_Inf_0_0.2_0.2"
1,2,3,1,1,1,1,2,0.72,Inf,0,0.4,0.4,0.09408,0.14168,0.08552,0.03684,891.103237517782,0.00445583685949357,4.87085716984433,3.13623568155154,0.0385534927674498,0.100876798839875,0.386143868219345,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.72_Inf_0_0.4_0.4"
1,2,3,1,1,1,1,2,0.72,Inf,0,0.6,0.6,0.19472,0.24148,0.18644,0.1352,812.585748866442,0.00208092637763206,2.35959235874955,2.85989357082137,0.0180049186223464,0.0488678102062459,0.57270301131614,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.72_Inf_0_0.6_0.6"
1,2,3,1,1,1,1,2,0.73,Inf,0,0.2,0.2,0.05268,0.09828,0.0438,0.00368,921.957318468588,0.00633501850648065,7.18750326053693,3.24482654456865,0.0548128438883244,0.148855179959486,0.21683464336601,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.73_Inf_0_0.2_0.2"
1,2,3,1,1,1,1,2,0.73,Inf,0,0.4,0.4,0.09848,0.1474,0.08992,0.04068,876.337028678578,0.00508882752550702,5.53351185774126,3.08426604538261,0.0440303542041557,0.114600560658458,0.388260751015595,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.73_Inf_0_0.4_0.4"
1,2,3,1,1,1,1,2,0.73,Inf,0,0.6,0.6,0.20752,0.255,0.19968,0.14824,790.959877573649,0.00228353438971079,2.58381835624225,2.78378136929686,0.0197579555432701,0.0535115926155882,0.572725302123158,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.73_Inf_0_0.6_0.6"
1,2,3,1,1,1,1,2,0.74,Inf,0,0.2,0.2,0.05368,0.09988,0.04472,0.00368,909.10222801874,0.00735267772731296,8.18383168784666,3.19958308493238,0.0636179951196794,0.169489417186234,0.215890130869163,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.74_Inf_0_0.2_0.2"
1,2,3,1,1,1,1,2,0.74,Inf,0,0.4,0.4,0.10376,0.15356,0.09552,0.0448,860.650434309758,0.00579850499777181,6.21041525548109,3.02905711457617,0.0501707372919899,0.128619417197832,0.388733415604137,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.74_Inf_0_0.4_0.4"
1,2,3,1,1,1,1,2,0.74,Inf,0,0.6,0.6,0.21552,0.26248,0.20688,0.15364,775.268627856936,0.0024896319745426,2.7973630002528,2.72855605400481,0.0215411854946254,0.0579341612407884,0.576512960745528,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.74_Inf_0_0.6_0.6"
1,2,3,1,1,1,1,2,0.75,Inf,0,0,0,0.04444,0.08852,0.03692,0,918.285012330345,0.00763693448337589,8.71581055817727,3.23190187202855,0.0660774861501065,0.180506846689534,0.0941043087763577,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0_0"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.01,0.01,0.0446,0.08856,0.03688,0,918.500285702088,0.0076552284776472,8.70384293897682,3.23265952613789,0.0662357723257604,0.180258993986698,0.0941321529664627,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.01_0.01"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.02,0.02,0.04464,0.08872,0.03684,0,918.102308942765,0.00767713580611238,8.72975077771211,3.23125884789943,0.0664253223600569,0.180795552490744,0.0958835708555251,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.02_0.02"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.03,0.03,0.04464,0.0888,0.03692,0,917.475401067553,0.00769463441214684,8.77091995090731,3.22905244715425,0.0665767265524597,0.181648177451404,0.0982599141225446,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.03_0.03"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.04,0.04,0.0448,0.089,0.03692,0,917.060678540201,0.00775810533085492,8.82496577354391,3.22759283222585,0.0671258996219677,0.182767481382548,0.101377293066151,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.04_0.04"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.05,0.05,0.04496,0.08928,0.03708,0,916.621349639819,0.0078321562818955,8.87410489683321,3.2260466152273,0.06776661491191,0.183785166213446,0.105853837093502,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.05_0.05"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.06,0.06,0.04536,0.0896,0.0372,0,915.477873063838,0.00789665339737657,8.94586875223823,3.22202215219359,0.0683246670026015,0.18527141550248,0.111556151446736,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.06_0.06"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.07,0.07,0.04572,0.0906,0.0376,0,914.372052277729,0.00795150008797064,9.02621351675118,3.21813021862094,0.0687992201686654,0.186935377791866,0.117697119604477,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.07_0.07"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.08,0.08,0.04596,0.09116,0.03784,0,912.989775185875,0.00802583339049546,9.11002021054275,3.21326529775123,0.0694423784645455,0.18867103759388,0.12417315311306,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.08_0.08"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.09,0.09,0.04632,0.09184,0.03804,0,911.580237116232,0.00811098190275458,9.16939696804937,3.20830443193636,0.0701791138197789,0.189900746660252,0.131104130156899,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.09_0.09"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.1,0.1,0.04676,0.09248,0.03844,0,910.425518178838,0.00816946567101072,9.21108510718708,3.20424040143894,0.0706851362814568,0.190764119549081,0.137321102600652,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.1_0.1"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.11,0.11,0.04836,0.09444,0.04028,0.00184,907.786442423365,0.00824572569622353,9.28468355536292,3.19495218072314,0.0713449652705329,0.192288363761686,0.144751785632732,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.11_0.11"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.12,0.12,0.0486,0.0948,0.04076,0.00184,906.567936808246,0.00830540326424494,9.36280798939527,3.1906636531683,0.0718613169143751,0.193906342392871,0.152205031077556,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.12_0.12"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.13,0.13,0.04908,0.09516,0.041,0.00184,905.570545173308,0.00835623090274758,9.38881461079595,3.18715333573001,0.0723010958055666,0.194444946713232,0.159349596985715,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.13_0.13"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.14,0.14,0.0492,0.09596,0.04144,0.00184,904.471363490786,0.00841593820986641,9.4090729702378,3.18328476846631,0.0728177047627068,0.19486450293896,0.167715896224744,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.14_0.14"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.15,0.15,0.0498,0.09668,0.04176,0.00188,902.867130742897,0.00847304819966207,9.38068885655185,3.17763867520393,0.0733118408022354,0.194276660095965,0.17548665467573,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.15_0.15"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.16,0.16,0.05036,0.09704,0.04196,0.00188,901.86577534488,0.00849073606474446,9.39854312764864,3.1741144073111,0.0734648825315512,0.194646426987307,0.183313766725546,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.16_0.16"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.17,0.17,0.05128,0.0978,0.0424,0.00188,899.939439986151,0.00850602209367493,9.3796787607759,3.16733467469167,0.0735971427162027,0.194255740733141,0.191403763750935,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.17_0.17"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.18,0.18,0.0532,0.09988,0.04408,0.00364,898.234729404086,0.00851677788743084,9.34369194159476,3.16133494993578,0.0736902056872793,0.193510443757098,0.198476978337066,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.18_0.18"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.19,0.19,0.05388,0.10068,0.04452,0.00368,897.160547091354,0.00849999388218014,9.29677102166523,3.15755436789338,0.0735449844762147,0.192538698531141,0.206229797100834,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.19_0.19"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.2,0.2,0.05468,0.10116,0.0456,0.00372,895.422648648362,0.00846984052332526,9.26490583833588,3.15143783854151,0.0732840868403309,0.191878761773272,0.214793031475511,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.2_0.2"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.21,0.21,0.05512,0.1022,0.04644,0.00372,893.848847697674,0.00846260016156989,9.21371848114343,3.1458988499155,0.0732214406431357,0.190818657451877,0.222196828219309,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.21_0.21"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.22,0.22,0.05612,0.103,0.04716,0.00376,891.993603715868,0.00844166038959308,9.17200568016766,3.1393693232246,0.0730402622533255,0.189954773809563,0.231169567064808,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.22_0.22"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.23,0.23,0.05812,0.105,0.04908,0.0056,889.831065014097,0.00841621119683246,9.08998523540291,3.13175827351265,0.0728200667434868,0.188256107718815,0.238627195991888,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.23_0.23"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.24,0.24,0.0586,0.106,0.05032,0.0056,888.343886187305,0.00837142582377536,9.01975248025711,3.12652415124145,0.0724325676920874,0.186801567939518,0.247395942553106,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.24_0.24"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.25,0.25,0.06192,0.10908,0.05332,0.00912,885.868072876784,0.00828660840126357,8.99608769195563,3.11781053230438,0.0716986970436603,0.186311463630186,0.25696651412779,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.25_0.25"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.26,0.26,0.0642,0.11096,0.05548,0.01096,883.380691331463,0.00826036883507122,8.91806019180864,3.10905619899301,0.0714716629404564,0.184695492526571,0.266038358952151,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.26_0.26"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.27,0.27,0.06504,0.1118,0.05648,0.011,881.145579204913,0.00820498788417669,8.83364712542485,3.1011897272887,0.0709924871633591,0.182947274580503,0.273831279675482,"pol",NA,NA,"1_2_3_1_1_1_1_2_0.75_Inf_0_0.27_0.27"
