"lag_idx","range_idx_1","range_idx_2","range_catch","exp_r","exp_f","exp_b","interval","multiplier","upper_constraint","lower_constraint","risk_Blim","risk_Bmsy","risk_halfBmsy","risk_collapse","SSB","Fbar","Catch","SSB_rel","Fbar_rel","Catch_rel","ICV","stock","fhist"
1,2,3,1,1,1,1,2,1.77,Inf,0,0.93776,0.94116,0.9344,0.91028,0,0,0,0,0,0,1,"jnd","random"
1,2,3,1,1,1,1,2,1.78,Inf,0,0.93808,0.94132,0.9348,0.91056,0,0,0,0,0,0,1,"jnd","random"
1,2,3,1,1,1,1,2,1.79,Inf,0,0.93296,0.93636,0.92972,0.90576,0,0,0,0,0,0,1,"jnd","random"
1,2,3,1,1,1,1,2,1.8,Inf,0,0.9332,0.93656,0.92996,0.90628,0,0,0,0,0,0,1,"jnd","random"
1,2,3,1,1,1,1,2,1.81,Inf,0,0.937,0.94044,0.93372,0.91016,0,0,0,0,0,0,1,"jnd","random"
1,2,3,1,1,1,1,2,1.82,Inf,0,0.93748,0.94076,0.93404,0.91084,0,0,0,0,0,0,1,"jnd","random"
1,2,3,1,1,1,1,2,1.83,Inf,0,0.9396,0.94292,0.93616,0.91284,0,0,0,0,0,0,1,"jnd","random"
1,2,3,1,1,1,1,2,1.84,Inf,0,0.94168,0.94508,0.93832,0.91496,0,0,0,0,0,0,1,"jnd","random"
1,2,3,1,1,1,1,2,1.85,Inf,0,0.94208,0.94532,0.93864,0.91512,0,0,0,0,0,0,1,"jnd","random"
1,2,3,1,1,1,1,2,1.86,Inf,0,0.94256,0.9456,0.939,0.9156,0,0,0,0,0,0,1,"jnd","random"
1,2,3,1,1,1,1,2,1.87,Inf,0,0.94272,0.94588,0.93928,0.9158,0,0,0,0,0,0,1,"jnd","random"
1,2,3,1,1,1,1,2,1.88,Inf,0,0.94292,0.94628,0.9398,0.91616,0,0,0,0,0,0,1,"jnd","random"
1,2,3,1,1,1,1,2,1.89,Inf,0,0.9416,0.9448,0.93832,0.91484,0,0,0,0,0,0,1,"jnd","random"
1,2,3,1,1,1,1,2,1.9,Inf,0,0.94196,0.94508,0.93864,0.91524,0,0,0,0,0,0,1,"jnd","random"
1,2,3,1,1,1,1,2,1.91,Inf,0,0.9438,0.94696,0.94044,0.91712,0,0,0,0,0,0,1,"jnd","random"
1,2,3,1,1,1,1,2,1.92,Inf,0,0.9406,0.94368,0.93748,0.91404,0,0,0,0,0,0,1,"jnd","random"
1,2,3,1,1,1,1,2,1.93,Inf,0,0.94272,0.94564,0.93952,0.91604,0,0,0,0,0,0,1,"jnd","random"
1,2,3,1,1,1,1,2,1.94,Inf,0,0.9464,0.94936,0.94332,0.9196,0,0,0,0,0,0,1,"jnd","random"
1,2,3,1,1,1,1,2,1.95,Inf,0,0.9466,0.94956,0.94384,0.92024,0,0,0,0,0,0,1,"jnd","random"
1,2,3,1,1,1,1,2,1.96,Inf,0,0.94688,0.94964,0.94404,0.92064,0,0,0,0,0,0,1,"jnd","random"
1,2,3,1,1,1,1,2,1.97,Inf,0,0.94704,0.94984,0.94408,0.92104,0,0,0,0,0,0,1,"jnd","random"
1,2,3,1,1,1,1,2,1.98,Inf,0,0.94716,0.95016,0.94424,0.92132,0,0,0,0,0,0,1,"jnd","random"
1,2,3,1,1,1,1,2,1.99,Inf,0,0.94744,0.9504,0.9446,0.92148,0,0,0,0,0,0,1,"jnd","random"
1,2,3,1,1,1,1,2,2,Inf,0,0.94948,0.95244,0.9466,0.92352,0,0,0,0,0,0,1,"jnd","random"
1,2,3,1,1,1,1,2,0,Inf,0,0.01428,0.0188,0.0056,0,1105.99985631795,0,0,5.46220234638918,0,0,0,"sar","one-way"
1,2,3,1,1,1,1,2,0.01,Inf,0,0.0144,0.01904,0.00572,0,1105.81127126659,4.76153978741818e-27,8.46943230893985e-24,5.46127098125004,6.27665867513347e-27,2.27548989757864e-26,0.989985951287439,"sar","one-way"
1,2,3,1,1,1,1,2,0.02,Inf,0,0.01472,0.01928,0.006,0,1105.67003630671,3.70670946212559e-23,6.69398481750974e-20,5.46057346404437,4.88618202101912e-23,1.79847884381933e-22,0.979989566421172,"sar","one-way"
1,2,3,1,1,1,1,2,0.03,Inf,0,0.015,0.01964,0.00612,0,1105.07682140371,7.58817246101368e-21,1.34676150150286e-17,5.45764375314379,1.00027240414294e-20,3.61835608259463e-20,0.970030328689053,"sar","one-way"
1,2,3,1,1,1,1,2,0.04,Inf,0,0.01524,0.02024,0.00632,0,1104.8876358995,3.02630404497577e-19,5.44877972498164e-16,5.45670942254776,3.98927203920064e-19,1.46392848612058e-18,0.959878128088189,"sar","one-way"
1,2,3,1,1,1,1,2,0.05,Inf,0,0.01532,0.02052,0.00644,0,1104.77270643016,5.76709775390855e-18,1.00712702354018e-14,5.45614182028856,7.60218453767039e-18,2.70585711538792e-17,0.948926516679518,"sar","one-way"
1,2,3,1,1,1,1,2,0.06,Inf,0,0.0174,0.02268,0.00848,0.00192,1103.4360797392,5.76057854847023e-17,1.01072029708374e-13,5.44954062101542,7.59359092526847e-17,2.71551119531837e-16,0.938697824909678,"sar","one-way"
1,2,3,1,1,1,1,2,0.07,Inf,0,0.01784,0.02288,0.0088,0.00196,1103.12745819449,4.06315449861391e-16,7.20452336712344e-13,5.44801643155374,5.35604763810258e-16,1.93564568919858e-15,0.928495391652723,"sar","one-way"
1,2,3,1,1,1,1,2,0.08,Inf,0,0.0182,0.02344,0.00916,0.00196,1102.98184090165,2.4294599055196e-15,4.3388710212397e-12,5.4472972713169,3.20251247971548e-15,1.16572832931272e-14,0.918271521160282,"sar","one-way"
1,2,3,1,1,1,1,2,0.09,Inf,0,0.0188,0.02396,0.0096,0.00196,1102.6742482475,1.12204857698432e-14,1.97489258177174e-11,5.44577816323778,1.47908371011818e-14,5.30596143248128e-14,0.908026635369686,"sar","one-way"
1,2,3,1,1,1,1,2,0.1,Inf,0,0.01936,0.02436,0.0102,0.00196,1102.32191142594,4.38219114927203e-14,7.75045798332062e-11,5.44403807710445,5.77660154512446e-14,2.08232242721134e-13,0.897799379294342,"sar","one-way"
1,2,3,1,1,1,1,2,0.11,Inf,0,0.02184,0.02652,0.0122,0.00392,1101.29477634471,1.39343330171619e-13,2.45054777410061e-10,5.4389653642838,1.83682287913405e-13,6.58390846056334e-13,0.887546688686266,"sar","one-way"
1,2,3,1,1,1,1,2,0.12,Inf,0,0.02408,0.0286,0.01432,0.00584,1099.73690676154,4.20179249110442e-13,7.39211537958633e-10,5.43127151256771,5.53880015033991e-13,1.98604620173059e-12,0.877339527576465,"sar","one-way"
1,2,3,1,1,1,1,2,0.13,Inf,0,0.0262,0.0308,0.01648,0.00776,1098.33333469275,1.12564576085945e-12,2.00831005878963e-09,5.42433969010524,1.48382551558109e-12,5.39574446466459e-12,0.867111136615621,"sar","one-way"
1,2,3,1,1,1,1,2,0.14,Inf,0,0.0266,0.03124,0.01676,0.00776,1098.00393607026,2.94757330158193e-12,5.31061352356922e-09,5.42271288887342,3.88548922406415e-12,1.42680725012358e-11,0.856891682731886,"sar","one-way"
1,2,3,1,1,1,1,2,0.15,Inf,0,0.02708,0.03192,0.01728,0.00776,1097.44975768271,6.93354652987077e-12,1.25575692697891e-08,5.41997596764192,9.13979656142961e-12,3.37385328428535e-11,0.846679531094928,"sar","one-way"
1,2,3,1,1,1,1,2,0.16,Inf,0,0.03128,0.03584,0.02132,0.01164,1095.67468264456,1.38171371328392e-11,2.56454780052123e-08,5.41120940317718,1.82137412522533e-11,6.89019334363632e-11,0.836527519480567,"sar","one-way"
1,2,3,1,1,1,1,2,0.17,Inf,0,0.03172,0.03668,0.02184,0.01164,1095.22068496702,3.13952568654775e-11,5.85723684926037e-08,5.40896724449577,4.13852073405843e-11,1.57366902432751e-10,0.826349481385501,"sar","one-way"
1,2,3,1,1,1,1,2,0.18,Inf,0,0.03416,0.03924,0.02396,0.01364,1093.86768153005,6.4409204675629e-11,1.18277364263851e-07,5.40228516537444,8.490417203989e-11,3.17776844630464e-10,0.81625522133946,"sar","one-way"
1,2,3,1,1,1,1,2,0.19,Inf,0,0.0366,0.04172,0.02652,0.01556,1092.74390507909,1.2359187489534e-10,2.2519733704554e-07,5.39673516974631,1.62918729732694e-10,6.05039684735234e-10,0.806037931886179,"sar","one-way"
1,2,3,1,1,1,1,2,0.2,Inf,0,0.04256,0.04792,0.03272,0.02128,1090.01807240244,2.14486145701628e-10,3.65521616211539e-07,5.3832730977965,2.82735498855096e-10,9.82050171365127e-10,0.795734552569895,"sar","one-way"
1,2,3,1,1,1,1,2,0.21,Inf,0,0.04848,0.05376,0.0388,0.02712,1087.67496685266,3.69248970144457e-10,6.27685464266949e-07,5.37170120060433,4.86743754166548e-10,1.68640810941812e-09,0.785607134327065,"sar","one-way"
1,2,3,1,1,1,1,2,0.22,Inf,0,0.05968,0.06484,0.05008,0.03868,1081.58881721824,5.58246470239207e-10,9.9252057653068e-07,5.34164352869442,7.35880136830583e-10,2.66661384453191e-09,0.775153474209879,"sar","one-way"
1,2,3,1,1,1,1,2,0.23,Inf,0,0.06228,0.06748,0.05244,0.0406,1080.22643714491,9.75400373564481e-10,1.68901001583484e-06,5.33491514117185,1.28577214300283e-09,4.53787820452206e-09,0.764965223564803,"sar","one-way"
1,2,3,1,1,1,1,2,0.24,Inf,0,0.063,0.06804,0.05316,0.0408,1079.56813820348,1.66539284735569e-09,2.80941926407311e-06,5.33166399968031,2.19531977669943e-09,7.54809167872242e-09,0.754997576045022,"sar","one-way"
1,2,3,1,1,1,1,2,0.25,Inf,0,0.06692,0.07196,0.05728,0.0446,1077.231452693,2.70442483421307e-09,4.58529651596506e-06,5.32012380914122,3.56497107128322e-09,1.23193568575638e-08,0.745004305074884,"sar","one-way"
1,2,3,1,1,1,1,2,0.26,Inf,0,0.07468,0.07988,0.06504,0.05228,1073.70124272183,3.91317605724428e-09,6.82539532255762e-06,5.3026891584244,5.15834615347084e-09,1.83378502087638e-08,0.734992640733007,"sar","one-way"
1,2,3,1,1,1,1,2,0.27,Inf,0,0.08064,0.08568,0.07076,0.058,1070.27618997623,6.01264802732823e-09,1.03092683691674e-05,5.28577384777886,7.92586874963762e-09,2.76980028528074e-08,0.725048410440115,"sar","one-way"
1,2,3,1,1,1,1,2,0.28,Inf,0,0.08812,0.09348,0.07852,0.06572,1066.33133787106,8.83390390722715e-09,1.48481368291059e-05,5.26629140363393,1.16448464299524e-08,3.98926210400576e-08,0.715046265876005,"sar","one-way"
1,2,3,1,1,1,1,2,0.29,Inf,0,0.09208,0.09728,0.08244,0.06976,1063.91889287564,1.305049945586e-08,2.24396819628665e-05,5.25437705966793,1.72031599611737e-08,6.02888927484349e-08,0.705028231027751,"sar","one-way"
1,2,3,1,1,1,1,2,0.3,Inf,0,0.09624,0.1014,0.08672,0.07376,1061.60501278074,1.91503079656317e-08,3.39114949753786e-05,5.24294949825242,2.52439236025233e-08,9.11103146155515e-08,0.694909253724635,"sar","one-way"
1,2,3,1,1,1,1,2,0.31,Inf,0,0.10176,0.107,0.09232,0.07956,1059.02217375124,2.82029462331682e-08,5.03494266713797e-05,5.23019362913845,3.71771055250853e-08,1.35274251638646e-07,0.684853800866478,"sar","one-way"
1,2,3,1,1,1,1,2,0.32,Inf,0,0.10228,0.10772,0.09276,0.0796,1058.41039396582,4.43153433669606e-08,7.81436935092944e-05,5.22717223183868,5.84164570294544e-08,2.09949355108712e-07,0.674689736102629,"sar","one-way"
1,2,3,1,1,1,1,2,0.33,Inf,0,0.10296,0.10808,0.09296,0.07968,1058.14247652897,6.71898031318766e-08,0.000119090931482905,5.22584906778598,8.8569555130584e-08,3.19962662900723e-07,0.665138328216588,"sar","one-way"
1,2,3,1,1,1,1,2,0.34,Inf,0,0.10508,0.1104,0.09528,0.08172,1056.11387604899,9.76382857131141e-08,0.00017399660738161,5.21583041702544,1.2870672522064e-07,4.67478229788662e-07,0.655283480095391,"sar","one-way"
1,2,3,1,1,1,1,2,0.35,Inf,0,0.10748,0.11276,0.09764,0.0838,1054.54000689292,1.40795698544508e-07,0.000250796361751876,5.20805754820626,1.85596798965329e-07,6.73816811681097e-07,0.645244378837961,"sar","one-way"
1,2,3,1,1,1,1,2,0.36,Inf,0,0.11176,0.11692,0.10188,0.0876,1052.38450195496,1.90463781789257e-07,0.000339537055081866,5.19741215430092,2.51069234247538e-07,9.12237220287907e-07,0.635422546377063,"sar","one-way"
1,2,3,1,1,1,1,2,0.37,Inf,0,0.11572,0.12148,0.10636,0.09144,1050.71633395818,2.59107140311297e-07,0.000467588552913982,5.18917357172414,3.4155486515545e-07,1.25627431635068e-06,0.625549336187021,"sar","one-way"
1,2,3,1,1,1,1,2,0.38,Inf,0,0.12364,0.12928,0.11404,0.09912,1045.07188610214,3.35423673194663e-07,0.000581890541301413,5.16129733272897,4.42155269554932e-07,1.56337048332071e-06,0.616058787805107,"sar","one-way"
1,2,3,1,1,1,1,2,0.39,Inf,0,0.12944,0.13536,0.11992,0.10484,1041.63104227658,4.36889416787533e-07,0.000759981081701189,5.14430403466464,5.75907347282792e-07,2.04184791929509e-06,0.606260080922005,"sar","one-way"
1,2,3,1,1,1,1,2,0.4,Inf,0,0.13208,0.13784,0.1224,0.10696,1040.44156936339,5.94186385479388e-07,0.00105913671090424,5.13842958386767,7.83256109908016e-07,2.84559200416934e-06,0.596675808907921,"sar","one-way"
1,2,3,1,1,1,1,2,0.41,Inf,0,0.1384,0.1442,0.12864,0.11272,1036.37057766689,7.62822722000776e-07,0.00133673263979979,5.1183241740254,1.00555241988879e-06,3.59141145082105e-06,0.587418728428273,"sar","one-way"
1,2,3,1,1,1,1,2,0.42,Inf,0,0.14804,0.15372,0.13848,0.12244,1030.79639733421,9.98636790914673e-07,0.00173446851467444,5.09079496530226,1.3164023733593e-06,4.66001195693356e-06,0.578077145906654,"sar","one-way"
1,2,3,1,1,1,1,2,0.43,Inf,0,0.15408,0.15952,0.14436,0.12812,1026.44021150006,1.31046893566021e-06,0.00227777870623456,5.06928106695165,1.72745930533631e-06,6.11972827208919e-06,0.568518915538492,"sar","one-way"
1,2,3,1,1,1,1,2,0.44,Inf,0,0.15692,0.16192,0.14704,0.13008,1024.37146466636,1.75944547836037e-06,0.00307386281703068,5.05906414536294,2.31929989419724e-06,8.2585745201752e-06,0.559035734526303,"sar","one-way"
1,2,3,1,1,1,1,2,0.45,Inf,0,0.16276,0.16812,0.1532,0.13576,1020.41470152165,2.21120998635755e-06,0.00390849105662696,5.03952287615782,2.91481557711364e-06,1.05009776213022e-05,0.550272223961019,"sar","one-way"
1,2,3,1,1,1,1,2,0.46,Inf,0,0.17232,0.17772,0.16272,0.14532,1013.44102203496,2.66474798171914e-06,0.00474286121852966,5.0050819598796,3.51266906992936e-06,1.27426873427986e-05,0.540696025068039,"sar","one-way"
1,2,3,1,1,1,1,2,0.47,Inf,0,0.18156,0.18724,0.17208,0.15492,1007.99601065266,3.41783237853504e-06,0.00601847291369072,4.97819067795164,4.50538443584362e-06,1.6169884609029e-05,0.531371149184421,"sar","one-way"
1,2,3,1,1,1,1,2,0.48,Inf,0,0.18572,0.19124,0.17628,0.15892,1005.49912822019,4.45029061485562e-06,0.00793732991969869,4.96585932274995,5.86637021671187e-06,2.13252947626236e-05,0.52209280519228,"sar","one-way"
1,2,3,1,1,1,1,2,0.49,Inf,0,0.18824,0.19396,0.17884,0.16092,1003.02802719905,5.87360944160282e-06,0.0101566309292679,4.95365529422432,7.74258817565656e-06,2.72879104879187e-05,0.513829402444982,"sar","one-way"
1,2,3,1,1,1,1,2,0.5,Inf,0,0.19804,0.2032,0.18844,0.17044,995.607590774648,7.23455622880906e-06,0.0122900255856683,4.91700797911205,9.53658735232728e-06,3.30197208514815e-05,0.50521001975959,"sar","one-way"
1,2,3,1,1,1,1,2,0.51,Inf,0,0.20232,0.20744,0.1928,0.17436,991.410365916566,9.39757421596834e-06,0.0157851935409934,4.89627914145698,1.23878762671962e-05,4.24102196270461e-05,0.496719687565089,"sar","one-way"
1,2,3,1,1,1,1,2,0.52,Inf,0,0.21212,0.2168,0.20248,0.18404,984.033271125636,1.14870758665882e-05,0.0194086687996178,4.8598458777035,1.51422559946794e-05,5.21454427734934e-05,0.488139549970743,"sar","one-way"
1,2,3,1,1,1,1,2,0.53,Inf,0,0.21972,0.22464,0.21012,0.19148,978.884818851176,1.41042646402426e-05,0.0235871362833897,4.83441921247096,1.8592232547228e-05,6.33717684584483e-05,0.479181225680746,"sar","one-way"
1,2,3,1,1,1,1,2,0.54,Inf,0,0.22404,0.22892,0.2146,0.19516,976.375239240751,1.78258994071772e-05,0.0302935305547152,4.82202514970666,2.3498089095415e-05,8.13898974863792e-05,0.471464642212023,"sar","one-way"
1,2,3,1,1,1,1,2,0.55,Inf,0,0.23032,0.23516,0.22088,0.20104,971.597205086841,2.16050961578265e-05,0.037443206333929,4.79842786873277,2.84798238133897e-05,0.000100598994876993,0.463399291117085,"sar","one-way"
1,2,3,1,1,1,1,2,0.56,Inf,0,0.23976,0.24448,0.2306,0.21068,962.877800574908,2.54748890414288e-05,0.0440948273287354,4.75536533892128,3.3580982295361e-05,0.000118469964056625,0.455471323365358,"sar","one-way"
1,2,3,1,1,1,1,2,0.57,Inf,0,0.24748,0.25236,0.2382,0.2184,954.977015906043,3.04985633235297e-05,0.0539403996487202,4.71634572756232,4.02031864922287e-05,0.000144922150617414,0.447826338948745,"sar","one-way"
1,2,3,1,1,1,1,2,0.58,Inf,0,0.2522,0.25624,0.2424,0.22236,950.653282122486,3.79829953691866e-05,0.0670472011163836,4.6949921001791,5.00691599850789e-05,0.000180136310482362,0.440893993142188,"sar","one-way"
1,2,3,1,1,1,1,2,0.59,Inf,0,0.2564,0.26044,0.2468,0.22616,945.626990654297,4.69555782798493e-05,0.0824063573377977,4.67016875061504,6.18968129878699e-05,0.000221401891860549,0.434044908594751,"sar","one-way"
1,2,3,1,1,1,1,2,0.6,Inf,0,0.26264,0.26672,0.25292,0.23196,939.015313843584,5.65235751319061e-05,0.0983169603048244,4.63751565723285,7.45093402639836e-05,0.0002641490501059,0.427716053403411,"sar","one-way"
1,2,3,1,1,1,1,2,0.61,Inf,0,0.27556,0.27952,0.26624,0.24504,926.099159238367,6.58561999358903e-05,0.112200377919939,4.57372663448757,8.68116002582145e-05,0.000301449751468981,0.421662809679384,"sar","one-way"
1,2,3,1,1,1,1,2,0.62,Inf,0,0.28492,0.28864,0.27568,0.25464,916.067167902165,8.1196155348044e-05,0.138108530982363,4.52418163111119,0.000107032719583579,0.000371057416313574,0.415001144233657,"sar","one-way"
1,2,3,1,1,1,1,2,0.63,Inf,0,0.29244,0.29652,0.28352,0.2622,908.248541795729,9.76975058891879e-05,0.168925119225268,4.48556777630808,0.000128784789218526,0.000453852617534504,0.40804780516261,"sar","one-way"
1,2,3,1,1,1,1,2,0.64,Inf,0,0.29852,0.30252,0.28976,0.26824,900.56967086865,0.000116300770325721,0.198908078253807,4.44764413051743,0.000153307600394001,0.000534408099744259,0.403129348717938,"sar","one-way"
1,2,3,1,1,1,1,2,0.65,Inf,0,0.30464,0.3084,0.29552,0.274,892.873892686692,0.000142363071652918,0.245612654872927,4.40963698485403,0.000187662909185402,0.000659889700388634,0.396374897397835,"sar","one-way"
1,2,3,1,1,1,1,2,0.66,Inf,0,0.30996,0.31384,0.30076,0.27956,884.434715028891,0.000174366770834319,0.302840950501269,4.36795841162392,0.000229850164794207,0.000813645470324337,0.389350610241552,"sar","one-way"
1,2,3,1,1,1,1,2,0.67,Inf,0,0.31388,0.31776,0.30492,0.28348,876.817919578967,0.000214982706115961,0.370012404840893,4.33034133804034,0.000283390064472836,0.000994115613044696,0.38348830162454,"sar","one-way"
1,2,3,1,1,1,1,2,0.68,Inf,0,0.31596,0.32016,0.30736,0.28536,870.821773589495,0.000268486616598688,0.45877287868168,4.3007281672014,0.000353918884744874,0.00123258916612548,0.378412108861385,"sar","one-way"
1,2,3,1,1,1,1,2,0.69,Inf,0,0.32012,0.32456,0.31164,0.28944,863.085022668794,0.000326340901799273,0.561771361605981,4.26251866944145,0.000430182366162678,0.00150931610461554,0.373669921887777,"sar","one-way"
1,2,3,1,1,1,1,2,0.7,Inf,0,0.3312,0.33532,0.32248,0.30036,846.408726950326,0.000390959916441464,0.674642945406887,4.18015943486999,0.000515363109565099,0.00181256919088385,0.368139328813233,"sar","one-way"
1,2,3,1,1,1,1,2,0.71,Inf,0,0.3354,0.3394,0.3268,0.30436,838.57502548728,0.000486632680536259,0.830948066208537,4.14147112739153,0.00064147888545683,0.00223251554661367,0.364105243306952,"sar","one-way"
1,2,3,1,1,1,1,2,0.72,Inf,0,0.34288,0.34696,0.33436,0.31188,826.877418016733,0.00057021373579783,0.997803353334566,4.08370014432334,0.000751655378567436,0.00268080712787124,0.3611278694794,"sar","one-way"
1,2,3,1,1,1,1,2,0.73,Inf,0,0.34848,0.35296,0.33988,0.31728,815.054806111329,0.000687803287548669,1.18169652897752,4.02531180175598,0.000906661849804371,0.00317487455546908,0.356960701393433,"sar","one-way"
1,2,3,1,1,1,1,2,0.74,Inf,0,0.35652,0.36112,0.34784,0.32476,799.933925894369,0.000776961307761076,1.37454872056175,3.95063429892563,0.00102418989451433,0.0036930122507342,0.352934572437557,"sar","one-way"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.36608,0.37036,0.35696,0.33444,780.75461097367,0.000939091002124589,1.65780761111613,3.85591340148289,0.00123790915300135,0.00445404642675033,0.34809203100312,"sar","one-way"
1,2,3,1,1,1,1,2,0.76,Inf,0,0.37032,0.37492,0.36132,0.33848,769.5717488357,0.0011551506939772,2.00655227496047,3.80068459158709,0.00152271889937726,0.00539102181124524,0.344479883065308,"sar","one-way"
1,2,3,1,1,1,1,2,0.77,Inf,0,0.37432,0.37892,0.36528,0.3418,758.532017629236,0.00139766216111296,2.41462022473503,3.7461626625335,0.00184239735886198,0.00648738159471916,0.342400969660528,"sar","one-way"
1,2,3,1,1,1,1,2,0.78,Inf,0,0.38572,0.39004,0.37672,0.35256,734.50018436138,0.00159245667355196,2.77445150402057,3.62747662897403,0.00209917535945736,0.00745414348734657,0.339012534174062,"sar","one-way"
1,2,3,1,1,1,1,2,0.79,Inf,0,0.39316,0.39768,0.38404,0.35976,717.729160129243,0.001897126936123,3.26355107011731,3.54464955861879,0.00250079150297354,0.00876821163378947,0.337429580670757,"sar","one-way"
1,2,3,1,1,1,1,2,0.8,Inf,0,0.40316,0.40812,0.39408,0.37008,689.561629435886,0.00217753567329995,3.77653990803098,3.40553855298317,0.00287042611937128,0.0101464632989111,0.335326742030954,"sar","one-way"
1,2,3,1,1,1,1,2,0.81,Inf,0,0.40632,0.4116,0.397,0.37212,674.984535904857,0.00258149892107991,4.42474295638129,3.3335466498795,0.00340293021191568,0.0118879961836405,0.334378416079096,"sar","one-way"
1,2,3,1,1,1,1,2,0.82,Inf,0,0.41752,0.42264,0.40776,0.38268,638.329117698693,0.00289338996886648,4.95953109000674,3.15251650761515,0.00381406478984337,0.0133248162100845,0.33235473359381,"sar","one-way"
1,2,3,1,1,1,1,2,0.83,Inf,0,0.43372,0.43876,0.42392,0.39876,582.407822866483,0.0029696571691312,5.00649460025082,2.87633796554687,0.00391460016401678,0.0134509934899979,0.332001445053118,"sar","one-way"
1,2,3,1,1,1,1,2,0.84,Inf,0,0.44136,0.44624,0.4314,0.40588,545.806290384662,0.00336567526240729,5.6977800131771,2.69557394875105,0.00443663095902123,0.0153082761461174,0.331974450424517,"sar","one-way"
1,2,3,1,1,1,1,2,0.85,Inf,0,0.4516,0.457,0.44148,0.41544,487.418873107923,0.00353713464390037,6.09856604061734,2.40721596585731,0.00466264860506196,0.016385071524207,0.331415469011061,"sar","one-way"
1,2,3,1,1,1,1,2,0.86,Inf,0,0.45756,0.46292,0.44764,0.4208,450.051839376089,0.00408872253641839,6.97947506590561,2.22267136744558,0.00538975140903728,0.018751817623132,0.331536986172841,"sar","one-way"
1,2,3,1,1,1,1,2,0.87,Inf,0,0.46756,0.47312,0.4576,0.42972,385.120944331141,0.00409235227359338,7.00986962584244,1.90199710583364,0.00539453612623908,0.0188334789571563,0.332827843068972,"sar","one-way"
1,2,3,1,1,1,1,2,0.88,Inf,0,0.48388,0.48972,0.47352,0.44488,278.476404021498,0.00393506606049147,6.78785974083778,1.37531163206857,0.00518720154162557,0.0182370030281174,0.336927174976081,"sar","one-way"
1,2,3,1,1,1,1,2,0.89,Inf,0,0.50292,0.50856,0.4926,0.46352,143.045204684046,0.00307667181860836,5.2447759379152,0.706457463083334,0.00405566680590058,0.0140911860753551,0.339839433729371,"sar","one-way"
1,2,3,1,1,1,1,2,0.9,Inf,0,0.51596,0.52132,0.50548,0.47612,68.5323308794716,0.00253935841384408,4.32306684695372,0.338460675555237,0.00334738062247085,0.0116148220777641,0.340465387462157,"sar","one-way"
1,2,3,1,1,1,1,2,0.91,Inf,0,0.53508,0.53992,0.52452,0.49444,3.65521128583814,3.08148791101958e-35,4.53630285658709e-32,0.0180519948063299,4.06201537580921e-35,1.21877251579488e-34,0.340840123318133,"sar","one-way"
1,2,3,1,1,1,1,2,0.92,Inf,0,0.55124,0.55684,0.5412,0.51008,0,0,0,0,0,0,0.349509251966769,"sar","one-way"
1,2,3,1,1,1,1,2,0.93,Inf,0,0.57024,0.57584,0.56032,0.52892,0,0,0,0,0,0,0.354514472534309,"sar","one-way"
1,2,3,1,1,1,1,2,0.94,Inf,0,0.58412,0.58944,0.5738,0.54128,0,0,0,0,0,0,0.357038873713214,"sar","one-way"
1,2,3,1,1,1,1,2,0.95,Inf,0,0.60496,0.6104,0.59496,0.5626,0,0,0,0,0,0,0.361385209592385,"sar","one-way"
1,2,3,1,1,1,1,2,0.96,Inf,0,0.61664,0.62264,0.60688,0.574,0,0,0,0,0,0,0.366409662551966,"sar","one-way"
1,2,3,1,1,1,1,2,0.97,Inf,0,0.63272,0.63852,0.62292,0.58928,0,0,0,0,0,0,0.373744554126171,"sar","one-way"
1,2,3,1,1,1,1,2,0.98,Inf,0,0.65064,0.65748,0.64124,0.60792,0,0,0,0,0,0,0.383410464644162,"sar","one-way"
1,2,3,1,1,1,1,2,0.99,Inf,0,0.66208,0.66864,0.65176,0.61832,0,0,0,0,0,0,0.390436062198056,"sar","one-way"
1,2,3,1,1,1,1,2,1,Inf,0,0.6736,0.67964,0.663,0.62864,0,0,0,0,0,0,0.404978215777774,"sar","one-way"
1,2,3,1,1,1,1,2,1.01,Inf,0,0.68644,0.69352,0.67508,0.63928,0,0,0,0,0,0,0.414195975533426,"sar","one-way"
1,2,3,1,1,1,1,2,1.02,Inf,0,0.70056,0.70804,0.68948,0.6516,0,0,0,0,0,0,0.422209484742655,"sar","one-way"
1,2,3,1,1,1,1,2,1.03,Inf,0,0.72204,0.72872,0.71136,0.67284,0,0,0,0,0,0,0.434392776686722,"sar","one-way"
1,2,3,1,1,1,1,2,1.04,Inf,0,0.74168,0.74816,0.7312,0.69232,0,0,0,0,0,0,0.450098788166971,"sar","one-way"
1,2,3,1,1,1,1,2,1.05,Inf,0,0.75388,0.76012,0.7434,0.70404,0,0,0,0,0,0,0.461811002480088,"sar","one-way"
1,2,3,1,1,1,1,2,1.06,Inf,0,0.76764,0.77424,0.75696,0.71788,0,0,0,0,0,0,0.485523697470564,"sar","one-way"
1,2,3,1,1,1,1,2,1.07,Inf,0,0.78296,0.78936,0.77296,0.73208,0,0,0,0,0,0,0.510810252561932,"sar","one-way"
1,2,3,1,1,1,1,2,1.08,Inf,0,0.79884,0.80528,0.78884,0.7492,0,0,0,0,0,0,0.520806564996767,"sar","one-way"
1,2,3,1,1,1,1,2,1.09,Inf,0,0.81088,0.81708,0.8006,0.75988,0,0,0,0,0,0,0.544858110245183,"sar","one-way"
